Estimulo;C1;C3;C5
2;1548624.255703,39227945.914226,28.60239,42.580269,1548630.62823,39228083.861895,28.602376,42.580328;839148.404273,38031301.685974,28.691425,41.458147,839151.965212,38031363.189752,28.691418,41.458175;816673.596513,38553839.752337,28.085061,41.249906,816682.718523,38553984.584617,28.085048,41.249972
0;1548640.743402,39228488.390649,28.602648,42.580779,1548640.743402,39228488.390649,28.602648,42.580779;839155.907546,38031497.854256,28.691526,41.458342,839155.907546,38031497.854256,28.691526,41.458342;816696.905279,38554436.691729,28.085341,41.250463,816696.905279,38554436.691729,28.085341,41.250463
1;1548641.876885,39228523.023842,28.602655,42.580802,1548643.428307,39228636.479549,28.6027,42.580896;839156.374319,38031516.253736,28.69153,41.458354,839157.110997,38031568.202612,28.691547,41.458394;816698.430104,38554497.485,28.08535,41.2505,816699.750197,38554644.451071,28.085398,41.250612
1;1548645.507713,39228653.282201,28.602708,42.580912,1548645.747667,39228667.426526,28.60271,42.580922;839158.568721,38031575.79396,28.691551,41.458403,839158.723081,38031584.914114,28.691552,41.458409;816702.128327,38554669.262878,28.085408,41.250634,816702.264153,38554688.187505,28.085412,41.250647
1;1548645.793815,39228683.648832,28.602718,42.580937,1548646.082228,39228695.201943,28.602725,42.580951;839158.801482,38031592.198284,28.691558,41.458417,839158.863074,38031601.635236,28.691561,41.458426;816702.400331,38554704.575718,28.085422,41.250664,816702.614235,38554724.466573,28.085432,41.250685
0;1548647.170297,39228712.166278,28.60273,42.580964,1548647.170297,39228712.166278,28.60273,42.580964;839159.347178,38031612.408457,28.691563,41.458434,839159.347178,38031612.408457,28.691563,41.458434;816703.231087,38554742.374758,28.085438,41.250699,816703.231087,38554742.374758,28.085438,41.250699
2;1548647.723281,39228719.704794,28.602734,42.580972,1548654.901532,39229596.005928,28.603192,42.581827;839159.846697,38031619.275847,28.691565,41.45844,839162.530888,38031953.389155,28.691741,41.458768;816703.352447,38554755.834907,28.085444,41.250713,816714.929944,38555842.734835,28.085936,41.251696
2;1548656.265152,39229618.793347,28.603198,42.581844,1548656.265152,39229618.793347,28.603198,42.581844;839163.191624,38031964.465528,28.691744,41.458776,839163.191624,38031964.465528,28.691744,41.458776;816716.48478,38555870.757923,28.085945,41.251718,816716.48478,38555870.757923,28.085945,41.251718
2;1549128.370257,39234521.156348,28.603061,42.584656,1549129.490799,39234548.973115,28.603066,42.584675;839359.126902,38033704.266129,28.691722,41.459855,839359.385335,38033715.59103,28.691725,41.459863;817457.067292,38561716.294866,28.085646,41.255147,817457.306301,38561741.968416,28.085656,41.255167
0;1549131.419356,39234625.072037,28.603077,42.584722,1549131.419356,39234625.072037,28.603077,42.584722;839359.65743,38033737.972072,28.691731,41.459879,839359.65743,38033737.972072,28.691731,41.459879;817458.399042,38561793.484449,28.085673,41.255206,817458.399042,38561793.484449,28.085673,41.255206
2;1549133.223611,39234670.376641,28.603077,42.584746,1549147.47269,39235332.077225,28.603393,42.585362;839359.693516,38033752.896746,28.691733,41.459888,839363.847564,38033987.476436,28.691845,41.460107;817458.553792,38561829.09578,28.08568,41.255227,817474.797606,38562606.740861,28.086002,41.255904
2;1549148.618427,39235408.980854,28.603386,42.585397,1549150.90824,39235613.007939,28.603466,42.585563;839364.129726,38034020.424606,28.691843,41.460122,839365.206865,38034071.096964,28.691875,41.460174;817476.529213,38562726.969928,28.08599,41.255959,817479.691539,38562899.254079,28.086078,41.256115
2;1549151.446418,39235633.972923,28.603472,42.58558,1549172.538562,39235905.146626,28.603664,42.585911;839365.383749,38034078.589571,28.691878,41.460181,839371.4429,38034172.887175,28.691948,41.460298;817480.296617,38562925.602396,28.086087,41.256137,817503.953933,38563274.185957,28.08628,41.256511
2;1549176.298696,39236010.255428,28.603655,42.585959,1549206.976337,39236411.016091,28.603968,42.58645;839372.286035,38034216.105035,28.691943,41.460317,839382.371506,38034369.143754,28.692053,41.460494;817508.109875,38563407.388155,28.086268,41.256571,817545.415385,38563885.364792,28.086602,41.257117
1;1549243.506336,39236795.958321,28.603979,42.586686,1549247.567985,39236854.493745,28.603992,42.586736;839393.273778,38034485.444335,28.692062,41.460573,839394.455638,38034508.978772,28.69207,41.460596;817588.011253,38564316.290358,28.08661,41.257384,817594.390644,38564395.797804,28.08663,41.257457
0;1549260.992677,39236918.809406,28.603997,42.586784,1549260.992677,39236918.809406,28.603997,42.586784;839398.82799,38034545.079763,28.692072,41.46062,839398.82799,38034545.079763,28.692072,41.46062;817612.168238,38564478.284188,28.086635,41.257517,817612.168238,38564478.284188,28.086635,41.257517
2;1549261.190336,39236937.337763,28.604001,42.586796,1549269.087965,39237245.718226,28.604037,42.586984;839398.970201,38034558.680771,28.692074,41.460628,839401.762992,38034662.387109,28.692088,41.460694;817612.440321,38564502.526511,28.08664,41.257534,817627.12562,38564863.877855,28.086672,41.257747
2;1549278.870264,39237377.636238,28.604018,42.587043,1549283.483629,39237432.93795,28.604067,42.587116;839405.78961,38034704.206676,28.692083,41.460715,839407.64344,38034725.114424,28.692101,41.460742;817641.695732,38565032.335014,28.086647,41.257826,817645.272974,38565098.544518,28.086699,41.257906
1;1549284.577378,39237533.042851,28.604065,42.587165,1549298.982366,39237745.19344,28.604167,42.587362;839407.774622,38034734.090777,28.692104,41.46075,839412.225757,38034805.445241,28.69214,41.460819;817645.848008,38565129.476077,28.086706,41.257929,817664.114166,38565373.095061,28.086817,41.258149
0;1549305.20951,39237801.632115,28.604166,42.587396,1549305.20951,39237801.632115,28.604166,42.587396;839414.117549,38034834.536211,28.692141,41.460836,839414.117549,38034834.536211,28.692141,41.460836;817671.340848,38565427.97514,28.08682,41.258186,817671.340848,38565427.97514,28.08682,41.258186
2;1549305.461324,39237826.991832,28.604173,42.587413,1549308.104943,39237872.630497,28.604176,42.587438;839414.170058,38034847.286969,28.692145,41.460846,839414.419268,38034855.557213,28.692147,41.460852;817671.581323,38565456.396806,28.086832,41.258209,817672.029822,38565469.589044,28.086838,41.258222
2;1549308.37876,39237889.870285,28.604177,42.587448,1549317.052994,39238453.598734,28.604451,42.587959;839414.733979,38034864.180981,28.692148,41.460858,839416.017684,38035089.766545,28.69224,41.461046;817672.763571,38565492.432962,28.08684,41.258237,817681.181445,38566218.207551,28.087118,41.258819
1;1549317.786534,39238570.208464,28.604448,42.588016,1549318.000174,39238712.326118,28.604491,42.588122;839416.474237,38035146.082596,28.692238,41.461075,839416.812109,38035207.695538,28.692252,41.461118;817682.764167,38566377.185702,28.087113,41.258897,817682.864568,38566524.300719,28.08716,41.259006
2;1549318.252516,39238731.511293,28.604495,42.588135,1549320.129447,39238751.409904,28.604506,42.588159;839416.83349,38035215.972624,28.692254,41.461124,839417.630674,38035226.122891,28.692259,41.461135;817683.157522,38566542.530846,28.087165,41.25902,817683.732756,38566568.902795,28.087179,41.259047
0;1549320.670724,39238769.69871,28.60451,42.588172,1549320.670724,39238769.69871,28.60451,42.588172;839417.754684,38035235.994527,28.692262,41.461142,839417.754684,38035235.994527,28.692262,41.461142;817683.977112,38566606.187074,28.087183,41.259069,817683.977112,38566606.187074,28.087183,41.259069
2;1549321.220678,39238780.700808,28.60452,42.588187,1549323.82749,39239111.561729,28.604702,42.588517;839417.968672,38035242.030331,28.692267,41.46115,839419.022534,38035370.332808,28.69233,41.461271;817684.38293,38566622.909462,28.087197,41.259091,817687.960046,38567019.240408,28.08738,41.259451
1;1549327.722007,39239145.510332,28.6047,42.588535,1549328.563889,39239215.714101,28.60473,42.588597;839420.315442,38035383.804597,28.69233,41.461279,839420.758673,38035401.955895,28.692344,41.4613;817693.841678,38567061.798577,28.087377,41.259476,817694.539902,38567114.880562,28.087415,41.259536
1;1549329.021165,39239235.923956,28.604736,42.588614,1549331.918736,39239395.26437,28.604777,42.588737;839420.809258,38035409.967925,28.692347,41.461308,839422.517727,38035457.615611,28.692364,41.461351;817694.614763,38567138.309264,28.087425,41.259557,817699.740876,38567319.32893,28.087467,41.259695
2;1549334.793562,39239409.194951,28.604782,42.58875,1549354.244077,39239635.018848,28.604748,42.588851;839423.087932,38035464.296139,28.692367,41.461358,839429.249178,38035545.513358,28.692355,41.461396;817702.713544,38567334.376263,28.087473,41.25971,817730.63491,38567628.877777,28.087427,41.259847
0;1549370.783968,39240629.563518,28.605382,42.589895,1549370.783968,39240629.563518,28.605382,42.589895;839437.855563,38035900.721333,28.69258,41.461769,839437.855563,38035900.721333,28.69258,41.461769;817756.590152,38568963.603867,28.08817,41.26115,817756.590152,38568963.603867,28.08817,41.26115
2;1549372.347024,39240658.622025,28.605386,42.589915,1549373.853526,39240902.957434,28.60554,42.590163;839438.776889,38035916.907868,28.692582,41.46178,839439.336111,38036009.799236,28.692635,41.461869;817758.878244,38568997.758815,28.088177,41.261174,817760.555686,38569281.917953,28.088334,41.261439
2;1549374.463932,39240947.367188,28.605541,42.590186,1549374.674472,39240960.251001,28.60555,42.590199;839439.530523,38036028.751689,28.692636,41.46188,839439.708286,38036036.930914,28.692641,41.461887;817761.59341,38569352.1499,28.088335,41.261473,817761.798703,38569374.418051,28.088347,41.261493
2;1549376.040741,39241056.790786,28.605552,42.590247,1549395.583557,39241348.707203,28.605805,42.590649;839439.879466,38036052.46684,28.692646,41.461899,839447.076049,38036152.707102,28.692731,41.462038;817762.055803,38569416.823398,28.088361,41.261523,817786.37578,38569702.692445,28.08865,41.261951
0;1549471.62135,39241665.665739,28.605765,42.590843,1549471.62135,39241665.665739,28.605765,42.590843;839477.528614,38036264.968875,28.692717,41.462111,839477.528614,38036264.968875,28.692717,41.462111;817887.171595,38570103.691664,28.088591,41.262195,817887.171595,38570103.691664,28.088591,41.262195
1;1549472.555968,39241690.406683,28.605768,42.590858,1549478.364699,39241747.635406,28.605771,42.590894;839477.673456,38036276.509105,28.692719,41.462118,839479.932594,38036300.753351,28.692721,41.462134;817888.257723,38570140.776446,28.088596,41.262217,817895.10052,38570208.78614,28.088602,41.262262
2;1549478.594986,39241782.357542,28.605781,42.590919,1549499.603829,39242594.207416,28.606334,42.591812;839480.029929,38036320.115469,28.692726,41.462148,839490.007881,38036593.722676,28.692922,41.462457;817895.308032,38570255.529995,28.088617,41.262296,817928.163867,38571203.42185,28.089183,41.263267
1;1549519.591392,39242915.924138,28.606338,42.592006,1549519.591392,39242915.924138,28.606338,42.592006;839498.797758,38036717.861825,28.692922,41.462532,839498.797758,38036717.861825,28.692922,41.462532;817956.507531,38571646.268543,28.089169,41.263515,817956.507531,38571646.268543,28.089169,41.263515
1;1549519.756758,39242928.483451,28.606347,42.59202,1549525.182724,39243057.363283,28.606435,42.592159;839498.900449,38036725.911864,28.692927,41.462541,839500.764154,38036767.935548,28.692964,41.462593;817956.72972,38571670.220718,28.089182,41.263539,817966.899562,38571820.384413,28.089281,41.263698
2;1549525.955375,39243087.315684,28.606441,42.59218,1549529.583205,39243116.994533,28.606443,42.592201;839501.029491,38036782.400399,28.692967,41.462603,839501.858207,38036794.80351,28.69297,41.462612;817968.520035,38571852.831814,28.08929,41.263724,817973.953155,38571891.677738,28.089294,41.263752
0;1549536.55829,39243906.774051,28.606841,42.592973,1549536.55829,39243906.774051,28.606841,42.592973;839505.151021,38037048.248801,28.693116,41.462882,839505.151021,38037048.248801,28.693116,41.462882;817988.294772,38572824.622924,28.089705,41.264611,817988.294772,38572824.622924,28.089705,41.264611
1;1549539.630983,39243941.06189,28.606846,42.592996,1549539.898152,39244160.525017,28.606983,42.593225;839505.933566,38037064.503796,28.69312,41.462894,839506.318178,38037137.954899,28.693171,41.462975;817992.715671,38572877.231547,28.089711,41.264644,817995.678767,38573096.898889,28.089862,41.264888
2;1549541.722286,39244187.282906,28.606982,42.59324,1549541.846292,39244206.770319,28.606991,42.593257;839506.595162,38037151.417419,28.693172,41.462983,839506.812616,38037160.982887,28.693176,41.462992;817996.635325,38573125.31662,28.089865,41.264905,817996.719616,38573150.934058,28.089877,41.264928
2;1549542.407661,39244244.212575,28.606995,42.593279,1549542.441629,39244267.511136,28.607005,42.593299;839507.555079,38037172.23189,28.693179,41.463001,839507.633818,38037186.189491,28.693185,41.463013;817997.498898,38573172.223325,28.089885,41.264948,817997.570942,38573217.697844,28.0899,41.264983
0;1549543.274814,39244326.942897,28.607005,42.593327,1549543.274814,39244326.942897,28.607005,42.593327;839507.691645,38037193.786194,28.693186,41.463018,839507.691645,38037193.786194,28.693186,41.463018;817997.870921,38573226.234773,28.089903,41.26499,817997.870921,38573226.234773,28.089903,41.26499
1;1549543.431892,39244348.955565,28.60701,42.593341,1549544.364375,39244361.411782,28.607016,42.593353;839507.794247,38037207.09547,28.693189,41.463027,839508.523081,38037211.984513,28.693193,41.463033;817997.990621,38573255.743517,28.089912,41.26501,817998.865772,38573273.196512,28.089922,41.265027
1;1549544.506248,39244392.303983,28.607021,42.593371,1549547.974076,39244501.333495,28.607045,42.593451;839508.869376,38037226.046144,28.693196,41.463042,839510.598868,38037269.245275,28.693206,41.463075;817999.244169,38573303.577652,28.08993,41.265048,818003.736848,38573436.56246,28.089956,41.265144
1;1549548.750717,39244540.56795,28.607046,42.593471,1549563.493227,39244868.651719,28.607193,42.593772;839511.134328,38037284.871762,28.693207,41.463085,839517.321062,38037406.906097,28.693258,41.463196;818004.746062,38573483.848164,28.089957,41.265168,818026.777993,38573862.830641,28.090108,41.2655
2;1549565.797044,39244906.351793,28.607199,42.593801,1549566.186647,39244921.195695,28.607204,42.593812;839518.795174,38037423.220961,28.693261,41.463209,839519.266117,38037431.826087,28.693263,41.463215;818029.126392,38573897.661685,28.090117,41.26553,818029.993335,38573916.408427,28.090122,41.265545
0;1549566.650574,39244974.493182,28.607224,42.593852,1549566.650574,39244974.493182,28.607224,42.593852;839519.535321,38037445.579742,28.693274,41.463231,839519.535321,38037445.579742,28.693274,41.463231;818030.700072,38573951.126636,28.09015,41.265584,818030.700072,38573951.126636,28.09015,41.265584
1;1549566.690633,39244990.745255,28.607231,42.593866,1549567.103825,39245012.680703,28.607235,42.593879;839519.695972,38037454.994807,28.693278,41.463238,839519.744,38037465.833958,28.69328,41.463245;818030.976122,38573970.574721,28.090161,41.265603,818032.076263,38573995.497176,28.090166,41.265619
1;1549567.197795,39245032.101762,28.60724,42.593893,1549567.984471,39245048.511023,28.607243,42.593905;839519.903643,38037475.149386,28.693283,41.463253,839520.110877,38037485.842919,28.693285,41.46326;818032.736134,38574020.367184,28.090174,41.265638,818033.323342,38574042.438647,28.090177,41.265654
1;1549568.29628,39245062.505451,28.607244,42.593913,1549568.356219,39245086.929123,28.60725,42.59393;839520.34309,38037490.019279,28.693286,41.463263,839520.451267,38037503.741981,28.693289,41.463272;818034.014417,38574052.091431,28.09018,41.265661,818034.124993,38574081.799735,28.090188,41.265682
0;1549569.043539,39245107.986184,28.607255,42.593945,1549569.043539,39245107.986184,28.607255,42.593945;839520.957729,38037517.889606,28.693291,41.463282,839520.957729,38037517.889606,28.693291,41.463282;818035.017843,38574111.593623,28.090195,41.265702,818035.017843,38574111.593623,28.090195,41.265702
1;1549574.343398,39245143.05086,28.607257,42.593973,1549597.07144,39245402.561776,28.607342,42.594187;839522.799947,38037528.657697,28.693294,41.463293,839533.288787,38037640.902637,28.693323,41.463382;818042.439997,38574158.660762,28.090198,41.265741,818077.143764,38574474.477905,28.090284,41.26599
1;1549597.389336,39245421.782142,28.607347,42.594201,1549611.754188,39245748.470917,28.60742,42.594422;839533.538821,38037651.116696,28.693327,41.463389,839540.511195,38037773.544116,28.693353,41.463474;818077.591331,38574501.941888,28.090292,41.266009,818097.869076,38574907.175105,28.090364,41.266272
2;1549612.298316,39245784.47999,28.607424,42.594443,1549612.620377,39245814.08712,28.60744,42.59447;839540.689067,38037790.225331,28.693356,41.463484,839540.806512,38037799.130786,28.693363,41.463494;818098.530088,38574946.532745,28.090372,41.266296,818098.928715,38574972.506787,28.090388,41.266323
1;1549612.847063,39245849.315754,28.607447,42.594494,1549612.991602,39245860.562918,28.607452,42.594505;839540.879443,38037811.440094,28.693367,41.463504,839541.157961,38037821.727665,28.69337,41.463512;818099.093437,38575003.567412,28.090398,41.266347,818099.153759,38575027.36573,28.090405,41.266365
0;1549613.148103,39245883.276987,28.60746,42.594523,1549613.148103,39245883.276987,28.60746,42.594523;839541.175979,38037832.396746,28.693374,41.463521,839541.175979,38037832.396746,28.693374,41.463521;818099.212068,38575051.808163,28.090417,41.266388,818099.212068,38575051.808163,28.090417,41.266388
1;1549613.419876,39245903.513781,28.607467,42.594538,1549613.867588,39245918.262693,28.60747,42.594548;839541.266013,38037842.294754,28.693379,41.463529,839541.670947,38037851.015624,28.69338,41.463535;818099.598727,38575079.778542,28.090429,41.26641,818099.968805,38575097.778736,28.090432,41.266421
1;1549613.982447,39245943.054772,28.607482,42.594571,1549614.149438,39245958.457351,28.607488,42.594585;839541.78475,38037864.661615,28.693386,41.463548,839541.94848,38037875.683562,28.693389,41.463556;818100.068943,38575135.398815,28.090447,41.266452,818100.290926,38575161.570522,28.090454,41.266473
1;1549614.249915,39246006.160673,28.607493,42.594612,1549627.85653,39246235.232369,28.6076,42.594823;839542.060544,38037899.745901,28.693392,41.463571,839548.450932,38037987.521674,28.693432,41.46365;818100.800444,38575228.067245,28.090461,41.266511,818119.097517,38575497.683666,28.090577,41.266746
2;1549629.607334,39246258.962192,28.607605,42.594841,1549638.426874,39246339.160572,28.607602,42.594885;839549.740855,38038001.692491,28.693434,41.463661,839553.26234,38038036.906667,28.693433,41.463681;818121.590959,38575521.231892,28.090584,41.266768,818129.583885,38575620.266559,28.090583,41.266822
0;1549644.002779,39246532.425672,28.60771,42.595081,1549644.002779,39246532.425672,28.60771,42.595081;839555.782911,38038104.813908,28.693471,41.46375,839555.782911,38038104.813908,28.693471,41.46375;818135.078319,38575860.251088,28.090692,41.267041,818135.078319,38575860.251088,28.090692,41.267041
1;1549644.159962,39246542.261815,28.607716,42.595091,1549644.681453,39246633.305083,28.607744,42.595162;839555.827338,38038115.182846,28.693475,41.463758,839556.014734,38038149.194841,28.693485,41.463785;818135.101281,38575885.140138,28.090701,41.267059,818135.965302,38575996.774312,28.090731,41.267142
1;1549644.857902,39246648.596583,28.607755,42.595178,1549645.002009,39246671.232201,28.607763,42.595196;839556.092172,38038157.018013,28.693491,41.463793,839556.191626,38038174.176765,28.693495,41.463804;818136.204656,38576018.745819,28.090746,41.267165,818136.446051,38576050.344276,28.090755,41.267188
2;1549645.265927,39246687.211696,28.607769,42.595209,1549647.599674,39246712.497449,28.607772,42.595224;839556.217907,38038181.957387,28.693498,41.463811,839556.37183,38038191.764361,28.693501,41.463818;818136.629538,38576072.18728,28.090764,41.267205,818136.851158,38576098.100244,28.09077,41.267222
2;1549648.650319,39246759.100874,28.60777,42.595245,1549656.469723,39246953.582843,28.607763,42.595339;839556.442459,38038201.53459,28.693502,41.463823,839560.396641,38038278.042844,28.693499,41.463862;818137.414519,38576117.618913,28.090772,41.267233,818146.280275,38576336.372695,28.090771,41.267343
0;1549672.491741,39247609.076748,28.608115,42.595991,1549672.491741,39247609.076748,28.608115,42.595991;839569.352285,38038505.450825,28.69363,41.464097,839569.352285,38038505.450825,28.69363,41.464097;818167.803235,38577142.021388,28.091137,41.268073,818167.803235,38577142.021388,28.091137,41.268073
2;1549672.687917,39247623.810615,28.608121,42.596004,1549687.901279,39248170.69517,28.60835,42.596484;839569.461098,38038513.383563,28.693634,41.464105,839574.74977,38038701.598239,28.693717,41.464276;818168.124321,38577162.187853,28.091146,41.268092,818186.296826,38577816.693071,28.091387,41.268635
2;1549687.966982,39248181.05899,28.608355,42.596494,1549698.02379,39248321.49356,28.608361,42.596576;839574.813087,38038706.443467,28.69372,41.464281,839578.345733,38038763.858012,28.693723,41.464314;818186.506205,38577831.613555,28.091396,41.26865,818198.154436,38578018.273214,28.0914,41.268755
2;1549706.639109,39248565.065926,28.608348,42.596696,1549707.494182,39248696.941418,28.608418,42.596821;839581.12517,38038851.613035,28.693719,41.46436,839581.343108,38038906.884818,28.693744,41.464407;818209.57889,38578314.146401,28.091382,41.268901,818209.999577,38578478.398626,28.091455,41.269042
1;1549708.634497,39248729.237641,28.608421,42.596843,1549710.28048,39248778.896376,28.608429,42.596875;839581.490155,38038922.56914,28.693746,41.464418,839582.02334,38038943.080409,28.693752,41.464433;818210.235625,38578505.478143,28.091462,41.269063,818211.952068,38578567.946503,28.091473,41.269104
0;1549711.691769,39248842.475415,28.608443,42.596917,1549711.691769,39248842.475415,28.608443,42.596917;839583.22988,38038978.744341,28.693757,41.464455,839583.22988,38038978.744341,28.693757,41.464455;818214.981391,38578663.941752,28.091492,41.269165,818214.981391,38578663.941752,28.091492,41.269165
2;1549712.26789,39248864.1098,28.608445,42.596931,1549713.130883,39248904.044343,28.608447,42.596952;839583.66747,38038991.58912,28.693758,41.464462,839583.799059,38038997.537204,28.693759,41.464467;818215.5706,38578690.113812,28.091497,41.269183,818215.628484,38578706.229793,28.091501,41.269194
1;1549714.036132,39248921.737048,28.608456,42.59697,1549727.272375,39249134.610995,28.608581,42.597191;839584.092966,38039005.638972,28.693765,41.464477,839589.104436,38039083.070366,28.693813,41.46456;818216.3363,38578732.434407,28.091515,41.269219,818234.902757,38578993.791821,28.091649,41.269475
2;1549728.669926,39249153.101504,28.608586,42.597207,1549729.304368,39249190.8489,28.608592,42.597232;839589.617106,38039093.456181,28.693816,41.464569,839589.962753,38039111.056118,28.693819,41.464581;818235.921027,38579023.053871,28.091657,41.269497,818236.672208,38579061.159675,28.091666,41.269526
1;1549729.736305,39249232.028814,28.608593,42.597253,1549730.050396,39249265.846031,28.6086,42.597275;839590.064693,38039116.960105,28.69382,41.464585,839590.222523,38039135.115083,28.693823,41.464597;818236.989155,38579076.759194,28.091669,41.269536,818237.699135,38579116.488799,28.091679,41.269564
1;1549730.379392,39249286.147764,28.608604,42.59729,1549730.905651,39249314.128821,28.608607,42.597307;839590.447245,38039142.507197,28.693826,41.464603,839590.560616,38039151.098563,28.693829,41.464611;818238.223146,38579134.418151,28.091686,41.269581,818238.491845,38579151.27612,28.091695,41.269597
0;1549731.234321,39249327.207739,28.608607,42.597314,1549731.234321,39249327.207739,28.608607,42.597314;839590.726941,38039156.702842,28.69383,41.464615,839590.726941,38039156.702842,28.69383,41.464615;818238.641137,38579162.869878,28.091697,41.269605,818238.641137,38579162.869878,28.091697,41.269605
1;1549731.719892,39249343.101879,28.608616,42.59733,1549732.757701,39249356.018516,28.608635,42.597352;839590.835572,38039168.065255,28.693835,41.464624,839591.473446,38039177.189929,28.693844,41.464637;818238.896775,38579190.181629,28.091709,41.269628,818239.676325,38579206.335031,28.091735,41.269657
2;1549732.847636,39249377.86422,28.608641,42.597368,1549737.484984,39249795.024281,28.608907,42.59781;839591.499682,38039190.488584,28.693848,41.464646,839593.900322,38039328.736099,28.693945,41.464802;818239.745733,38579240.126037,28.091743,41.269679,818245.642422,38579726.577311,28.092022,41.270162
1;1549737.642699,39249811.228049,28.608911,42.597821,1549741.505715,39249896.097564,28.60891,42.597863;839594.031295,38039338.539956,28.693946,41.464808,839595.4048,38039380.573681,28.693947,41.46483;818245.967998,38579753.051129,28.092027,41.270179,818250.655858,38579861.999221,28.092027,41.270235
1;1549741.959712,39249931.089841,28.608921,42.597886,1549741.959712,39249931.089841,28.608921,42.597886;839595.993121,38039399.590354,28.693953,41.464843,839595.993121,38039399.590354,28.693953,41.464843;818251.429837,38579904.456352,28.092043,41.270265,818251.429837,38579904.456352,28.092043,41.270265
1;1029869.307599,36027878.573651,28.822057,40.540969,1029870.51896,36027938.381847,28.822096,40.541033;816245.763057,35196427.307017,29.109243,40.227309,816246.511846,35196446.083431,29.109257,40.22733;1243370.11894,35455898.249108,28.671025,40.206487,1243370.973768,35455951.149406,28.671062,40.206546
1;1029870.655834,36027963.374792,28.822109,40.541055,1029878.791062,36028030.072643,28.822118,40.541103;816246.705595,35196460.10705,29.109263,40.227343,816250.651125,35196489.827633,29.109269,40.227366;1243371.124196,35455989.675356,28.671078,40.206577,1243380.21523,35456059.087798,28.671093,40.206631
1;1029879.061605,36028057.874536,28.822143,40.541139,1029881.648606,36028085.804653,28.822147,40.54116;816250.725034,35196505.998257,29.109283,40.227387,816252.05003,35196518.550103,29.109286,40.227397;1243380.620796,35456100.560964,28.671126,40.206681,1243384.104885,35456132.51495,28.671132,40.206706
0;1029881.917509,36028094.935784,28.822157,40.541174,1029881.917509,36028094.935784,28.822157,40.541174;816252.325309,35196525.644525,29.109292,40.227406,816252.325309,35196525.644525,29.109292,40.227406;1243384.767393,35456144.046702,28.671146,40.206726,1243384.767393,35456144.046702,28.671146,40.206726
2;1029882.015457,36028122.740045,28.822165,40.541193,1029882.566468,36028156.357617,28.822175,40.541219;816252.342314,35196542.664166,29.109295,40.227417,816253.347316,35196566.710346,29.109299,40.227433;1243384.863798,35456180.651504,28.671157,40.206751,1243385.619229,35456229.150524,28.671167,40.206782
1;1029883.360564,36028179.883169,28.822189,40.541248,1029884.239051,36028193.372576,28.822194,40.54126;816253.632113,35196575.538064,29.109308,40.227447,816254.31043,35196582.981044,29.109311,40.227453;1243386.239818,35456247.112526,28.671187,40.20681,1243387.642344,35456264.545146,28.671191,40.206824
1;1029884.529197,36028214.739609,28.822205,40.541279,1029885.488594,36028245.770889,28.822211,40.5413;816254.611273,35196596.565869,29.109316,40.227464,816255.340825,35196614.408228,29.109318,40.227476;1243388.251803,35456298.514813,28.671203,40.20685,1243388.996476,35456337.829075,28.671212,40.206877
1;1029885.933269,36028271.352653,28.82222,40.541322,1029886.621502,36028285.178696,28.822233,40.541343;816255.739278,35196626.270419,29.109324,40.227488,816256.213429,35196638.664924,29.10933,40.227501;1243389.459496,35456372.343854,28.671223,40.206906,1243390.199916,35456401.075567,28.671238,40.206938
0;1029887.358211,36028297.531864,28.822241,40.541357,1029887.358211,36028297.531864,28.822241,40.541357;816256.72451,35196643.089992,29.109335,40.227508,816256.72451,35196643.089992,29.109335,40.227508;1243390.767509,35456412.216381,28.671249,40.206953,1243390.767509,35456412.216381,28.671249,40.206953
2;1029887.508904,36028320.813218,28.822247,40.541374,1029889.934859,36028367.133744,28.822249,40.541401;816256.782575,35196654.326387,29.109338,40.227517,816256.847518,35196668.411659,29.109341,40.227526;1243390.961479,35456445.379735,28.671258,40.206977,1243391.022417,35456476.770899,28.671263,40.206997
2;1029892.690399,36028377.798617,28.822251,40.541413,1029919.479199,36029578.991875,28.823045,40.542732;816256.965721,35196673.273113,29.109343,40.227531,816267.427673,35197108.894538,29.10962,40.228007;1243391.272566,35456486.689017,28.671268,40.207007,1243419.204959,35457815.301916,28.671994,40.208342
1;1029920.230861,36029597.437627,28.823053,40.542749,1029920.411087,36029700.251348,28.823136,40.542875;816267.799013,35197115.845695,29.109625,40.228014,816267.963681,35197152.602873,29.109654,40.228059;1243420.292424,35457834.40828,28.672004,40.208362,1243420.976072,35457950.185107,28.672077,40.208487
1;1029921.551449,36029718.77136,28.82314,40.542889,1029922.084777,36029727.923963,28.823142,40.542896;816269.153308,35197164.346935,29.109655,40.228067,816269.499988,35197169.966913,29.109656,40.228071;1243422.063939,35457971.922242,28.672081,40.208502,1243422.691721,35457978.978279,28.672083,40.208508
0;1029922.994911,36029741.271959,28.823155,40.542915,1029922.994911,36029741.271959,28.823155,40.542915;816269.915902,35197183.411163,29.109662,40.228084,816269.915902,35197183.411163,29.109662,40.228084;1243423.354008,35458006.541115,28.672097,40.208535,1243423.354008,35458006.541115,28.672097,40.208535
2;1029923.274959,36029754.065007,28.823161,40.542926,1029923.516075,36029779.523772,28.823167,40.542946;816270.030181,35197189.465736,29.109665,40.22809,816270.343152,35197197.419096,29.109668,40.228097;1243423.678499,35458020.353406,28.672105,40.208549,1243423.911781,35458039.384168,28.672112,40.208566
