Estimulo;C2;C4
1;880527.844859,41731630.53328,28.475699,43.246765,880535.169762,41732021.053173,28.475848,43.24709;963077.832701,38980862.329025,28.872548,42.23154,963079.772774,38980944.755024,28.872587,42.231615
1;880536.227036,41732081.587918,28.475864,43.24713,880538.716556,41732121.515673,28.475875,43.247159;963079.869948,38980966.484165,28.872591,42.231628,963080.497027,38980979.732598,28.872593,42.231637
0;880539.756478,41732168.416343,28.475885,43.247192,880539.756478,41732168.416343,28.475885,43.247192;963080.711151,38980995.665127,28.872595,42.231647,963080.711151,38980995.665127,28.872595,42.231647
1;880541.004603,41732208.461577,28.475899,43.247223,880541.457144,41732278.748679,28.475913,43.247267;963081.217493,38981004.229205,28.872599,42.231654,963081.850576,38981022.976838,28.872603,42.231667
2;880541.520236,41732296.576288,28.475919,43.247283,880543.546527,41732503.372512,28.475991,43.247442;963081.921253,38981028.233501,28.872606,42.231673,963082.645064,38981082.239751,28.872623,42.231714
1;880544.01476,41732547.918055,28.476004,43.247481,880546.973274,41732694.87135,28.476033,43.247581;963082.667211,38981092.564974,28.872627,42.231725,963083.386458,38981128.739513,28.872635,42.231751
1;880547.535678,41732728.575322,28.476046,43.24761,880551.765233,41732765.717699,28.476066,43.247646;963083.524131,38981151.25864,28.872637,42.231764,963084.011926,38981160.441282,28.872644,42.231774
0;880551.844209,41732840.976915,28.476097,43.247704,880551.844209,41732840.976915,28.476097,43.247704;963084.094533,38981185.69865,28.872652,42.231792,963084.094533,38981185.69865,28.872652,42.231792
1;880552.384788,41732899.385433,28.476131,43.247762,880556.917978,41733203.706533,28.476238,43.248018;963084.23217,38981199.688084,28.872661,42.231807,963085.164448,38981260.081118,28.87269,42.231864
1;880557.391414,41733230.104568,28.47624,43.248032,880566.06952,41733571.228357,28.476341,43.248293;963085.237799,38981267.916998,28.87269,42.231868,963086.890981,38981347.18383,28.872717,42.231932
2;880566.919655,41733659.056715,28.476357,43.248347,880581.754155,41734061.803409,28.476487,43.248667;963087.2062,38981373.950403,28.872722,42.231949,963089.329463,38981447.335075,28.872751,42.232012
0;880583.796351,41734103.665048,28.476505,43.248703,880583.796351,41734103.665048,28.476505,43.248703;963089.478204,38981462.045104,28.872756,42.232023,963089.478204,38981462.045104,28.872756,42.232023
2;880592.797563,41734207.035378,28.476513,43.248765,880605.444865,41734379.248517,28.476577,43.248927;963091.281702,38981481.625892,28.872759,42.232036,963093.706217,38981521.205674,28.872776,42.232074
2;880605.536815,41734424.530053,28.476591,43.24896,880617.073328,41735030.617597,28.476693,43.249363;963093.733095,38981533.790377,28.872779,42.232084,963096.73113,38981644.58923,28.87281,42.232168
2;880617.927308,41735060.98344,28.476703,43.249387,880623.000347,41735364.256716,28.476791,43.249613;963096.873353,38981653.690534,28.872812,42.232175,963097.801796,38981710.078317,28.872835,42.232223
1;880623.4317,41735423.521157,28.476804,43.249653,880631.257992,41735490.129503,28.476812,43.249695;963098.185595,38981727.737148,28.872839,42.232235,963099.937605,38981742.977292,28.872842,42.232246
0;880631.923379,41735530.986471,28.476823,43.249724,880631.923379,41735530.986471,28.476823,43.249724;963100.256056,38981763.718851,28.872843,42.232258,963100.256056,38981763.718851,28.872843,42.232258
1;880633.384611,41735618.506049,28.476849,43.249795,880635.581948,41735694.191459,28.476856,43.249839;963100.606613,38981787.227475,28.872851,42.232277,963100.835303,38981805.091695,28.872853,42.232289
1;880635.672703,41735763.473623,28.476872,43.249884,880637.31238,41735815.858995,28.476897,43.249931;963100.897312,38981821.667265,28.872858,42.2323,963101.784741,38981835.441387,28.872864,42.232313
1;880637.72452,41735837.352572,28.476903,43.249945,880639.778149,41735982.498703,28.476937,43.250045;963102.194154,38981840.869587,28.872866,42.232317,963102.859194,38981874.883299,28.872874,42.232341
2;880639.926519,41735992.632972,28.476943,43.250056,880640.183558,41736040.416295,28.476953,43.250087;963102.946309,38981878.483742,28.872877,42.232345,963103.120467,38981890.910415,28.87288,42.232354
0;880641.116636,41736060.336363,28.476958,43.250101,880641.116636,41736060.336363,28.476958,43.250101;963103.369004,38981902.221486,28.872881,42.232361,963103.369004,38981902.221486,28.872881,42.232361
2;880641.623331,41736088.000908,28.476965,43.250124,880642.527552,41736136.139764,28.47698,43.250164;963103.600464,38981910.909114,28.872883,42.232368,963103.881569,38981926.463485,28.872887,42.232379
1;880642.806835,41736184.978991,28.476995,43.250199,880648.518289,41736312.371878,28.477045,43.250307;963103.953384,38981938.166693,28.872891,42.232388,963105.568456,38981982.397453,28.872903,42.232421
2;880648.751822,41736330.301805,28.477051,43.250319,880648.977926,41736424.599536,28.477056,43.250368;963105.626297,38981986.9366,28.872905,42.232424,963105.731555,38982012.927935,28.872906,42.232438
2;880649.427876,41736490.439941,28.477075,43.250415,880649.656666,41736531.123762,28.477088,43.250444;963105.908995,38982029.213021,28.872911,42.23245,963105.950732,38982041.923973,28.872915,42.232459
0;880652.185633,41736556.031363,28.47709,43.250459,880652.185633,41736556.031363,28.47709,43.250459;963107.228258,38982057.074406,28.872914,42.232466,963107.228258,38982057.074406,28.872914,42.232466
2;880658.568532,41736650.883157,28.477095,43.250517,880661.572943,41736972.132775,28.477242,43.250826;963108.713179,38982076.798068,28.872916,42.232479,963109.482596,38982144.202536,28.872954,42.232552
1;880661.661983,41737009.893576,28.477255,43.250859,880662.177556,41737054.512483,28.477268,43.250892;963109.549466,38982153.365158,28.872958,42.232561,963110.019703,38982163.40689,28.872961,42.232569
1;880662.531948,41737076.783042,28.477273,43.250907,880663.471473,41737219.667048,28.477315,43.251017;963110.134757,38982168.458594,28.872963,42.232573,963110.450822,38982200.482278,28.872975,42.2326
1;880663.939362,41737278.370299,28.477343,43.251072,880669.469735,41737336.819539,28.477359,43.251117;963110.550899,38982214.393447,28.872982,42.232614,963112.218633,38982226.4226,28.872987,42.232625
1;880669.590651,41737379.427772,28.477377,43.251151,880670.58602,41737400.254345,28.477391,43.251177;963112.253396,38982246.133419,28.872992,42.232637,963112.971398,38982253.444652,28.872996,42.232645
0;880670.768552,41737451.566141,28.477401,43.251209,880670.768552,41737451.566141,28.477401,43.251209;963113.176783,38982273.823605,28.872998,42.232657,963113.176783,38982273.823605,28.872998,42.232657
2;880670.86506,41737508.520299,28.477421,43.251257,880671.835037,41737594.028475,28.477435,43.251307;963113.273096,38982288.828787,28.873003,42.23267,963113.797538,38982315.536986,28.873006,42.232685
1;880672.082938,41737623.771263,28.477435,43.251322,880672.388225,41737691.267641,28.477469,43.251383;963113.832532,38982328.561179,28.873005,42.232691,963113.9361,38982349.341248,28.873015,42.232709
2;880672.662747,41737728.696762,28.477479,43.251414,880673.853998,41737779.199135,28.477493,43.251452;963114.454994,38982362.987196,28.873016,42.232718,963115.232303,38982380.056006,28.87302,42.232731
2;880675.730014,41737802.336334,28.477502,43.251476,880678.737618,41737827.672661,28.477507,43.251498;963116.690955,38982387.950499,28.873022,42.232738,963117.59783,38982393.605195,28.873023,42.232744
0;880679.193075,41737895.767898,28.477521,43.251547,880679.193075,41737895.767898,28.477521,43.251547;963118.448869,38982430.379098,28.873027,42.232767,963118.448869,38982430.379098,28.873027,42.232767
2;880688.999358,41738121.291169,28.477516,43.251659,880706.122613,41738988.156906,28.477942,43.252517;963120.07007,38982472.398063,28.873028,42.23279,963122.97534,38982663.415636,28.873137,42.232987
2;880706.600872,41739006.393984,28.477947,43.252532,880708.796819,41739163.310167,28.477963,43.252635;963123.080801,38982669.947183,28.873138,42.232992,963123.700405,38982706.086325,28.873145,42.23302
1;880709.140641,41739217.579937,28.477975,43.252671,880715.239983,41739259.587958,28.477988,43.252709;963123.867539,38982722.11852,28.873149,42.233032,963125.637761,38982732.101599,28.873153,42.233042
2;880717.594286,41739292.70634,28.478006,43.252749,880722.534584,41739354.725581,28.478016,43.252795;963126.359212,38982741.666689,28.873157,42.233052,963127.767226,38982754.611831,28.87316,42.233063
0;880726.731679,41739406.112238,28.478036,43.252843,880726.731679,41739406.112238,28.478036,43.252843;963128.091249,38982771.149758,28.873165,42.233075,963128.091249,38982771.149758,28.873165,42.233075
1;880727.046949,41739458.546417,28.478057,43.252885,880730.447005,41739557.353713,28.478092,43.252973;963128.138019,38982787.150833,28.87317,42.233088,963128.82889,38982802.340043,28.87318,42.233106
2;880730.573529,41739571.354314,28.478102,43.252988,880751.015582,41740877.368133,28.478667,43.254139;963128.892261,38982805.693046,28.873183,42.23311,963135.24809,38983053.372113,28.873331,42.233366
2;880751.423337,41740954.453457,28.478674,43.254184,880751.423337,41740954.453457,28.478674,43.254184;963135.363777,38983070.943064,28.873334,42.233378,963135.363777,38983070.943064,28.873334,42.233378
2;880954.150081,41747954.883722,28.480333,43.259298,880993.884263,41748966.382877,28.480732,43.260137;963229.919346,38985198.40173,28.873825,42.234964,963238.09315,38985384.333521,28.873928,42.235144
2;880998.601512,41749099.86812,28.480733,43.260205,880999.058641,41749137.872205,28.480749,43.260236;963239.223236,38985420.894447,28.873928,42.235163,963239.890411,38985431.892738,28.873932,42.235172
0;881001.462947,41749177.974198,28.480762,43.260271,881001.462947,41749177.974198,28.480762,43.260271;963243.075103,38985461.922495,28.873931,42.235189,963243.075103,38985461.922495,28.873931,42.235189
2;881001.569199,41749217.833087,28.480774,43.260301,881002.850921,41749322.242622,28.480809,43.26039;963243.264773,38985474.159716,28.873934,42.235198,963243.967064,38985503.87723,28.873941,42.235221
2;881003.088237,41749389.008376,28.480825,43.260434,881003.509211,41749435.59319,28.48084,43.260475;963244.001221,38985520.02872,28.873946,42.235232,963244.180528,38985530.214316,28.87395,42.235242
1;881003.637436,41749507.090141,28.48086,43.260523,881015.719832,41749674.72351,28.48096,43.260703;963244.274918,38985546.629805,28.873955,42.235254,963245.746629,38985577.753953,28.873982,42.235294
2;881018.923548,41749733.677013,28.480993,43.260765,881019.300106,41749791.070415,28.48101,43.260804;963246.29768,38985593.8188,28.873991,42.23531,963246.422964,38985606.338047,28.873995,42.235319
0;881020.218093,41749835.567185,28.481022,43.260839,881020.218093,41749835.567185,28.481022,43.260839;963247.016321,38985638.865498,28.873996,42.235336,963247.016321,38985638.865498,28.873996,42.235336
2;881022.117138,41749892.943787,28.481029,43.260874,881025.14028,41749960.374224,28.481045,43.260927;963247.417055,38985655.470887,28.873998,42.235346,963248.552002,38985672.383484,28.874003,42.23536
2;881025.334666,41750027.826536,28.481057,43.260969,881025.623864,41750074.942089,28.481069,43.261002;963248.679459,38985686.226327,28.874006,42.23537,963248.983957,38985703.863338,28.87401,42.235381
2;881025.819693,41750134.825003,28.481078,43.261036,881058.790279,41752485.399718,28.48182,43.262886;963249.093467,38985728.969695,28.874012,42.235394,963252.96266,38986178.943264,28.874211,42.2358
2;881066.216783,41752619.140278,28.48182,43.262972,881114.531908,41753504.164928,28.482017,43.263628;963254.002338,38986208.748545,28.874212,42.23582,963261.70783,38986379.979069,28.874267,42.235964
1;881119.97756,41753635.612888,28.482017,43.263701,881147.532286,41754034.413094,28.48227,43.264174;963262.192661,38986420.867899,28.874265,42.235984,963268.163905,38986489.715432,28.874331,42.236087
0;881161.309921,41754104.335823,28.482263,43.264222,881161.309921,41754104.335823,28.482263,43.264222;963270.618117,38986512.218685,28.874328,42.2361,963270.618117,38986512.218685,28.874328,42.2361
1;881162.460524,41754164.950984,28.48228,43.264269,881163.384688,41754227.20339,28.4823,43.264315;963271.080764,38986527.585104,28.874332,42.236112,963271.623902,38986545.041177,28.874338,42.236126
1;881163.735854,41754257.906768,28.482309,43.264338,881166.770063,41754412.523337,28.482348,43.264445;963271.890226,38986552.297993,28.87434,42.236132,963272.695695,38986589.343024,28.874351,42.236158
1;881167.46297,41754464.105173,28.482357,43.264476,881169.956775,41754551.555128,28.482414,43.264572;963272.816157,38986601.711947,28.874354,42.236167,963273.18059,38986620.298012,28.874369,42.23619
2;881170.32267,41754613.809557,28.482432,43.264617,881170.599792,41754647.972951,28.482451,43.264646;963273.313942,38986650.377563,28.874372,42.236207,963273.441654,38986660.55952,28.874378,42.236216
0;881171.423076,41754674.601912,28.482463,43.264671,881171.423076,41754674.601912,28.482463,43.264671;963274.202919,38986674.029973,28.874381,42.236226,963274.202919,38986674.029973,28.874381,42.236226
2;881171.465583,41754724.947294,28.482477,43.264706,881191.763344,41755517.797477,28.482742,43.265319;963274.218769,38986686.630392,28.874385,42.236235,963277.774148,38986839.759541,28.874453,42.236369
1;881192.633185,41755561.779086,28.482752,43.265349,881193.703658,41755691.410819,28.48279,43.265445;963278.153069,38986849.142703,28.874455,42.236376,963278.500961,38986878.56607,28.874464,42.236399
2;881193.89026,41755718.053544,28.482801,43.265469,881193.990962,41755755.622201,28.482814,43.265501;963278.767968,38986886.625876,28.874467,42.236406,963278.800969,38986895.819088,28.874471,42.236414
2;881194.154718,41755816.21689,28.482826,43.265542,881194.689423,41755873.052587,28.482875,43.265614;963278.829945,38986926.585752,28.874472,42.236431,963279.16706,38986941.416649,28.874484,42.23645
0;881203.021598,41756036.67847,28.482866,43.265694,881203.021598,41756036.67847,28.482866,43.265694;963279.853392,38986976.339286,28.874484,42.236468,963279.853392,38986976.339286,28.874484,42.236468
2;881215.185358,41756201.02329,28.482869,43.265793,881408.771695,41757265.405556,28.483168,43.266749;963282.07223,38987009.786673,28.874485,42.23649,963317.894475,38987201.868267,28.874569,42.236694
2;881420.147234,41757318.11993,28.483171,43.266788,881434.743436,41757775.098243,28.483348,43.267194;963319.06225,38987215.425815,28.874571,42.236704,963320.183907,38987316.972604,28.874613,42.236798
1;881454.728769,41758120.41747,28.483325,43.267369,881456.037707,41758317.581529,28.483393,43.267526;963323.87017,38987373.383821,28.874611,42.236829,963325.21305,38987418.024439,28.874627,42.236865
1;881456.212846,41758369.813153,28.483405,43.267561,881472.236219,41758782.603663,28.483412,43.267776;963325.415116,38987435.039506,28.87463,42.236876,963328.319974,38987529.557857,28.874632,42.236927
0;881472.802754,41758870.609327,28.483438,43.267849,881472.802754,41758870.609327,28.483438,43.267849;963328.387341,38987549.80059,28.874639,42.236945,963328.387341,38987549.80059,28.874639,42.236945
1;881473.217312,41758909.363876,28.483451,43.267882,881473.361227,41758978.329531,28.483467,43.267926;963328.561213,38987560.287339,28.874643,42.236954,963328.754481,38987576.923514,28.874647,42.236965
2;881473.405328,41759015.651462,28.483477,43.267952,881474.368185,41759051.637081,28.483483,43.267974;963328.903835,38987586.403925,28.874649,42.236971,963329.763009,38987596.336564,28.87465,42.236978
