Start_time;End_time;C1;C2;C3;C4;C5
2025-04-08 15:52:56.356957;2025-04-08 15:52:57.403479;824034.39498,31566134.501064,31.534785,40.45889;165418.576409,11909829.895326,34.931267,26.783371;173757.435909,12018651.949409,34.87191,26.867172;775137.335911,21208516.782351,33.495184,35.103991;251260.392803,11191664.966836,34.463718,25.771122
2025-04-08 15:52:57.403479;2025-04-08 15:52:58.455487;824034.552861,31566140.139623,31.534785,40.458894;165418.719852,11909834.947449,34.931267,26.783377;173757.665397,12018657.426305,34.871909,26.867177;775137.552447,21208522.793073,33.495183,35.103995;251260.639573,11191672.349367,34.463715,25.771129
2025-04-08 15:52:58.456485;2025-04-08 15:52:59.515641;824034.668683,31566144.49318,31.534785,40.458897;165418.819825,11909839.451208,34.931267,26.783381;173757.715061,12018659.135176,34.87191,26.867179;775137.605664,21208525.675547,33.495183,35.103997;251260.657021,11191674.712996,34.463715,25.771131
2025-04-08 15:52:59.516638;2025-04-08 15:53:00.559099;824034.738436,31566146.53687,31.534786,40.458898;165418.98532,11909842.284268,34.931267,26.783385;173757.875633,12018661.612372,34.871909,26.867182;775137.79719,21208527.753257,33.495183,35.103999;251260.856473,11191676.331134,34.463715,25.771133
2025-04-08 15:53:00.560097;2025-04-08 15:53:01.633317;824034.832232,31566149.95468,31.534786,40.4589;165419.037037,11909845.065049,34.931266,26.783387;173757.919406,12018663.630325,34.871909,26.867184;775137.902773,21208530.801816,33.495182,35.104001;251260.914402,11191679.343707,34.463715,25.771136
2025-04-08 15:53:01.634271;2025-04-08 15:53:02.693256;824034.87423,31566152.489824,31.534786,40.458902;165419.086984,11909848.041597,34.931266,26.78339;173758.011172,12018666.644926,34.871908,26.867186;775138.167611,21208534.374826,33.495181,35.104003;251260.980633,11191681.642533,34.463714,25.771139
2025-04-08 15:53:02.698243;2025-04-08 15:53:03.753872;824034.917393,31566157.938054,31.534786,40.458905;165419.201438,11909852.203531,34.931265,26.783393;173758.178628,12018668.428093,34.871907,26.867188;775138.663435,21208536.023607,33.495181,35.104004;251261.080245,11191684.19601,34.463714,25.771141
2025-04-08 15:53:03.754870;2025-04-08 15:53:04.814929;824035.702395,31566165.259386,31.534784,40.458909;165420.320079,11909858.925449,34.93126,26.783399;173759.078193,12018675.045439,34.871903,26.867194;775139.528397,21208541.641536,33.495179,35.104008;251262.617748,11191694.730354,34.463706,25.77115
2025-04-08 15:53:04.815959;2025-04-08 15:53:05.880011;824035.741292,31566172.882122,31.534784,40.458913;165420.368341,11909866.782942,34.931258,26.783406;173759.102586,12018682.628678,34.871901,26.8672;775139.540289,21208548.954511,33.495179,35.104013;251262.628822,11191704.204066,34.463703,25.771157
2025-04-08 15:53:05.880011;2025-04-08 15:53:06.937260;824035.851726,31566188.368593,31.534782,40.45892;165420.588411,11909881.392671,34.931252,26.783416;173759.286652,12018692.058878,34.871897,26.867207;775139.711802,21208554.315911,33.495178,35.104016;251262.970106,11191722.407855,34.463694,25.77117
2025-04-08 15:53:06.937260;2025-04-08 15:53:08.005595;824035.947169,31566196.44391,31.534781,40.458924;165420.752678,11909892.868525,34.931245,26.783424;173759.419671,12018703.209504,34.871891,26.867215;775139.817322,21208563.665952,33.495175,35.104021;251263.119583,11191731.284142,34.463689,25.771177
2025-04-08 15:53:08.006592;2025-04-08 15:53:09.068240;824036.17686,31566207.662236,31.53478,40.458929;165421.082245,11909901.877689,34.931242,26.783431;173759.675304,12018706.807418,34.871889,26.867218;775139.958492,21208567.090729,33.495174,35.104023;251263.209735,11191737.316183,34.463686,25.771181
2025-04-08 15:53:09.068240;2025-04-08 15:53:10.102700;824036.20073,31566209.679714,31.53478,40.45893;165421.180349,11909904.169491,34.931242,26.783434;173759.69488,12018708.351272,34.871889,26.867219;775139.970112,21208568.346594,33.495175,35.104024;251263.25383,11191739.05713,34.463686,25.771183
2025-04-08 15:53:10.102700;2025-04-08 15:53:11.183519;824036.313351,31566212.662164,31.53478,40.458932;165421.406119,11909906.212547,34.931241,26.783436;173759.788499,12018709.549045,34.871889,26.867221;775140.006457,21208569.551714,33.495175,35.104025;251263.300823,11191742.654944,34.463685,25.771186
2025-04-08 15:53:11.184517;2025-04-08 15:53:12.224364;824036.350921,31566214.001844,31.53478,40.458933;165421.54185,11909908.484498,34.93124,26.783438;173759.838263,12018711.620949,34.871889,26.867223;775140.018481,21208571.110801,33.495174,35.104027;251263.351486,11191744.166639,34.463685,25.771188
2025-04-08 15:53:12.225362;2025-04-08 15:53:13.292590;824037.599504,31566224.277481,31.534779,40.458939;165422.720492,11909921.102283,34.931235,26.783449;173761.390138,12018724.864061,34.871882,26.867234;775141.643719,21208584.156885,33.495171,35.104035;251264.639458,11191756.780119,34.463678,25.771199
2025-04-08 15:53:13.293586;2025-04-08 15:53:14.355308;824037.6626,31566232.361782,31.534778,40.458943;165422.787795,11909928.837611,34.931232,26.783456;173761.436088,12018730.834423,34.87188,26.867239;775141.664483,21208590.191319,33.49517,35.104038;251264.689048,11191764.464844,34.463675,25.771205
2025-04-08 15:53:14.356306;2025-04-08 15:53:15.414189;824037.82577,31566241.725362,31.534777,40.458948;165422.902421,11909940.098227,34.931227,26.783463;173761.644324,12018740.481774,34.871875,26.867245;775141.87604,21208599.248978,33.495168,35.104043;251264.942359,11191776.081622,34.463669,25.771214
2025-04-08 15:53:15.415186;2025-04-08 15:53:16.474065;824038.093093,31566245.419889,31.534777,40.45895;165423.178256,11909944.189798,34.931226,26.783468;173761.784064,12018743.294607,34.871874,26.867248;775142.067569,21208603.622882,33.495167,35.104046;251265.185224,11191780.838584,34.463668,25.771218
2025-04-08 15:53:16.475062;2025-04-08 15:53:17.530940;824039.194526,31566253.666579,31.534776,40.458955;165424.473399,11909953.873926,34.931224,26.783478;173763.047284,12018750.858289,34.871871,26.867255;775143.464706,21208611.686256,33.495165,35.104051;251266.545781,11191789.559818,34.463664,25.771226
2025-04-08 15:53:17.531940;2025-04-08 15:53:18.611765;824039.46203,31566255.999054,31.534776,40.458956;165424.869151,11909958.919402,34.931222,26.783483;173763.306049,12018753.881872,34.871869,26.867258;775143.695299,21208616.78315,33.495164,35.104054;251266.713556,11191794.15328,34.463661,25.77123
2025-04-08 15:53:18.612765;2025-04-08 15:53:19.641549;824039.475144,31566261.025158,31.534776,40.458959;165424.910236,11909964.070479,34.931221,26.783488;173763.333386,12018758.77621,34.871867,26.867262;775143.717986,21208621.454934,33.495163,35.104057;251266.776926,11191799.533534,34.463659,25.771234
2025-04-08 15:53:19.642545;2025-04-08 15:53:20.717427;824039.712978,31566269.248781,31.534776,40.458964;165425.261248,11909972.592158,34.931218,26.783495;173763.627959,12018765.592749,34.871864,26.867267;775143.847361,21208631.558763,33.49516,35.104062;251267.028004,11191804.324031,34.463657,25.771238
2025-04-08 15:53:20.718457;2025-04-08 15:53:21.762657;824039.829684,31566272.279666,31.534776,40.458966;165425.368561,11909975.454036,34.931217,26.783498;173763.768403,12018768.515982,34.871862,26.867269;775143.941266,21208634.260132,33.49516,35.104064;251267.071346,11191806.665429,34.463656,25.771241
2025-04-08 15:53:21.763654;2025-04-08 15:53:22.835900;824040.459483,31566275.137888,31.534775,40.458968;165425.985989,11909978.664841,34.931216,26.783501;173764.748827,12018771.356183,34.87186,26.867272;775144.951103,21208637.970755,33.495158,35.104067;251268.321368,11191811.852092,34.463653,25.771246
2025-04-08 15:53:22.836903;2025-04-08 15:53:23.896141;824040.495027,31566277.487257,31.534775,40.458969;165426.143466,11909982.140315,34.931215,26.783504;173764.848925,12018773.183474,34.87186,26.867274;775145.06314,21208639.605795,33.495158,35.104068;251268.494228,11191814.902508,34.463651,25.771248
2025-04-08 15:53:23.896141;2025-04-08 15:53:24.955738;824041.121301,31566282.189746,31.534775,40.458972;165427.109977,11909986.940194,34.931212,26.783509;173765.503091,12018776.635045,34.871857,26.867277;775145.41088,21208642.577271,33.495157,35.10407;251268.98881,11191818.022332,34.463649,25.771251
2025-04-08 15:53:24.956735;2025-04-08 15:53:26.025175;824041.185285,31566286.383189,31.534775,40.458974;165427.156947,11909990.61571,34.931211,26.783512;173765.601624,12018778.889644,34.871857,26.867279;775145.547108,21208644.60008,33.495157,35.104071;251269.059294,11191822.164667,34.463647,25.771254
2025-04-08 15:53:26.026140;2025-04-08 15:53:27.062859;824041.487038,31566291.798553,31.534774,40.458977;165427.602321,11909997.165216,34.931207,26.783517;173765.847283,12018783.493801,34.871854,26.867283;775145.69832,21208648.264336,33.495156,35.104073;251269.166614,11191824.884778,34.463646,25.771257
2025-04-08 15:53:27.062859;2025-04-08 15:53:28.138695;824041.614689,31566300.541941,31.534773,40.458981;165427.704398,11910004.365712,34.931205,26.783523;173765.862747,12018786.767391,34.871854,26.867286;775145.786913,21208650.971858,33.495155,35.104075;251269.205512,11191828.704549,34.463645,25.77126
2025-04-08 15:53:28.139692;2025-04-08 15:53:29.186406;824041.805525,31566309.743386,31.534772,40.458987;165427.959386,11910010.704488,34.931203,26.783529;173766.06857,12018789.851225,34.871852,26.867289;775145.960782,21208652.933533,33.495155,35.104077;251269.454061,11191831.260338,34.463643,25.771263
2025-04-08 15:53:29.187404;2025-04-08 15:53:30.266454;824042.564208,31566317.06984,31.534772,40.458992;165428.741464,11910017.881164,34.931199,26.783536;173766.679239,12018794.200607,34.871849,26.867292;775146.436779,21208655.881453,33.495154,35.104079;251270.262579,11191836.891106,34.46364,25.771268
2025-04-08 15:53:30.267451;2025-04-08 15:53:31.304752;824042.590002,31566319.156537,31.534772,40.458993;165428.759189,11910020.309744,34.931198,26.783538;173766.685775,12018795.637863,34.871849,26.867294;775146.459737,21208657.468769,33.495154,35.10408;251270.31558,11191837.90163,34.46364,25.771269
2025-04-08 15:53:31.305718;2025-04-08 15:53:32.385881;824043.160695,31566332.168518,31.534769,40.458999;165429.315683,11910033.192601,34.93119,26.783547;173767.234461,12018806.375771,34.871843,26.867302;775147.051117,21208666.633374,33.495151,35.104086;251270.771359,11191849.351065,34.463633,25.771278
2025-04-08 15:53:32.386879;2025-04-08 15:53:33.441646;824043.343737,31566334.247126,31.53477,40.459001;165429.681388,11910035.56804,34.93119,26.78355;173767.374091,12018808.015255,34.871843,26.867304;775147.146836,21208667.891267,33.495152,35.104087;251270.90537,11191852.101034,34.463633,25.771281
2025-04-08 15:53:33.442678;2025-04-08 15:53:34.497334;824043.828882,31566342.014807,31.534769,40.459005;165430.058717,11910041.54176,34.931189,26.783555;173767.742387,12018811.742344,34.871842,26.867307;775147.37723,21208670.529514,33.495152,35.104089;251271.38125,11191857.516574,34.463632,25.771286
2025-04-08 15:53:34.498329;2025-04-08 15:53:35.573172;824043.943566,31566345.019065,31.53477,40.459008;165430.1166,11910044.842613,34.931189,26.783559;173767.800595,12018814.735717,34.871842,26.867311;775147.463824,21208672.990325,33.495152,35.104091;251271.508703,11191859.821708,34.463632,25.77129
