Estimulo;C1;C2;C3;C4;C5
3;1546816.397773,39166418.544123,28.586591,42.534631;878273.106511,41653545.16752,28.457674,43.19038;838417.74123,38010817.749632,28.684533,41.4412;962372.463857,38959171.656027,28.866932,42.215078;814105.517454,38478060.413479,28.06332,41.191127
0;1546819.741991,39166568.709567,28.586592,42.5347;878273.536639,41653605.742817,28.457691,43.190422;838417.91749,38010829.248468,28.684536,41.441208;962372.745548,38959194.397724,28.866938,42.215094;814106.323971,38478101.301489,28.063331,41.191158
1;1546825.843727,39166608.496009,28.586604,42.534734;878274.336347,41653696.539076,28.457714,43.190487;838418.022987,38010843.49589,28.684539,41.441218;962372.997543,38959224.072487,28.866946,42.215115;814107.870029,38478159.236873,28.063345,41.191197
0;1546831.713091,39166966.15009,28.586716,42.535011;878285.799798,41654066.300544,28.457884,43.190836;838419.561842,38010894.043762,28.68457,41.441271;962376.499895,38959345.56606,28.867009,42.215236;814115.266201,38478395.679154,28.063461,41.191421
3;1546837.446954,39167035.193095,28.586722,42.535061;878288.085483,41654118.775747,28.457901,43.190884;838419.802078,38010906.007865,28.684573,41.441281;962376.871196,38959363.296578,28.867016,42.215252;814116.226543,38478425.31933,28.063472,41.191448
0;1546838.553586,39167116.920397,28.586719,42.535096;878292.764093,41654133.979348,28.457902,43.190897;838421.155095,38010914.09051,28.684573,41.441285;962379.162892,38959372.73873,28.867016,42.215259;814118.169739,38478439.900102,28.063471,41.191457
1;1546846.768759,39167328.292064,28.586713,42.5352;878293.724459,41654244.435881,28.457928,43.190977;838421.503504,38010935.024456,28.684577,41.441299;962379.608273,38959415.278847,28.867024,42.215287;814121.016239,38478512.01863,28.063487,41.191512
0;1546847.813251,39167368.387385,28.58674,42.535241;878303.123064,41654332.046805,28.457959,43.191051;838422.2288,38010949.01415,28.684585,41.441313;962381.945856,38959444.792219,28.867038,42.215314;814127.12087,38478559.255191,28.063509,41.191555
0;1546848.438774,39167573.221691,28.586838,42.535434;878305.631888,41654585.319696,28.458096,43.191305;838422.489116,38010978.317782,28.68461,41.44135;962382.542663,38959526.417567,28.867088,42.215401;814128.222871,38478723.719521,28.063599,41.191716
2;1546848.837869,39167582.626766,28.586845,42.535447;878306.69591,41654605.468679,28.458104,43.191323;838422.829238,38010983.997485,28.684611,41.441354;962382.988836,38959534.692475,28.867091,42.215409;814128.876628,38478735.284522,28.063604,41.191727
0;1546877.131286,39168332.437027,28.587066,42.536044;878353.146248,41655830.551282,28.458416,43.192255;838427.20525,38011126.13571,28.68467,41.441483;962395.242608,38959907.018701,28.867205,42.215712;814158.431242,38479477.662393,28.063815,41.19231
2;1546878.325041,39168377.828167,28.587083,42.536084;878354.089064,41655923.868111,28.458444,43.19233;838427.411577,38011138.909997,28.684676,41.441496;962395.685905,38959934.690058,28.867216,42.215737;814158.855442,38479530.5161,28.063834,41.192355
0;1546890.109881,39169007.782038,28.587243,42.536543;878372.66208,41657067.995983,28.458631,43.193056;838429.771423,38011274.840357,28.684712,41.441596;962401.939626,38960279.876899,28.867288,42.215975;814171.637855,38480209.682367,28.063967,41.192808
1;1546892.603513,39169094.225928,28.587251,42.536594;878375.571544,41657146.908052,28.458645,43.193109;838430.98687,38011299.584317,28.684713,41.44161;962403.683624,38960312.986969,28.867291,42.215995;814173.986699,38480259.883098,28.063977,41.192842
0;1546892.740279,39169119.94245,28.58728,42.536632;878376.962196,41657191.350214,28.458686,43.193169;838431.578638,38011309.478814,28.68472,41.441621;962404.384668,38960330.66065,28.867305,42.216017;814175.011119,38480286.605519,28.064003,41.192878
1;1546893.011528,39169215.153976,28.587303,42.536697;878377.242998,41657281.685048,28.458717,43.193239;838431.700796,38011325.855738,28.684726,41.441635;962404.506155,38960363.661326,28.867317,42.216043;814175.211046,38480343.489199,28.064024,41.192923
0;1546896.298507,39169260.239908,28.587325,42.536742;878382.107167,41657382.338693,28.458749,43.193321;838432.440114,38011338.795232,28.684733,41.441648;962406.10627,38960393.824304,28.867329,42.216071;814178.627899,38480407.150807,28.064047,41.192976
0;1546896.459563,39169349.661239,28.587347,42.536801;878382.839893,41657477.323416,28.458785,43.193396;838432.835139,38011355.204913,28.684739,41.441661;962406.525074,38960426.018385,28.867342,42.216097;814179.068484,38480465.646375,28.064071,41.193022
2;1546905.992207,39169474.889206,28.587349,42.53688;878392.991242,41657624.275116,28.458797,43.193502;838433.583129,38011374.409481,28.684743,41.441677;962408.779894,38960468.143475,28.867348,42.216131;814182.64258,38480558.158475,28.064086,41.193095
0;1546919.619295,39170351.781658,28.587779,42.537712;878432.672346,41659259.187769,28.459348,43.194831;838439.382424,38011558.684412,28.684842,41.441861;962422.879182,38960939.978201,28.867547,42.216558;814216.223939,38481488.907942,28.064465,41.193911
2;1546919.82626,39170395.33704,28.587787,42.537741;878433.364971,41659321.292762,28.459361,43.194876;838439.705843,38011568.331505,28.684844,41.441868;962423.340222,38960959.368272,28.867551,42.216573;814216.744668,38481524.003102,28.064473,41.193938
0;1546947.269241,39171251.299044,28.588246,42.538576;878477.613954,41660976.180419,28.459953,43.196253;838444.108048,38011780.147369,28.684952,41.442069;962435.59074,38961453.011752,28.867768,42.217021;814246.267642,38482493.527062,28.064884,41.19479
2;1546948.960287,39171283.504523,28.588257,42.538603;878478.065992,41661039.385064,28.45997,43.196299;838444.17191,38011792.274474,28.684955,41.442077;962435.742954,38961474.077501,28.867774,42.217037;814246.980464,38482534.569997,28.064895,41.19482
0;1546950.781471,39171475.770369,28.588312,42.538745;878485.623134,41661343.992133,28.460044,43.196524;838445.072649,38011821.343146,28.684969,41.442105;962438.113583,38961552.748481,28.867802,42.217105;814251.813867,38482714.128604,28.064946,41.194961
4;1546951.534103,39171520.241244,28.588326,42.538775;878485.962188,41661396.669627,28.460062,43.196564;838445.303481,38011832.104432,28.684973,41.442113;962438.337931,38961574.277753,28.867808,42.217121;814251.988142,38482744.455534,28.064958,41.194985
