Estimulo;C1;C2;C3;C4;C5
0;4103111.331675,164502821.608777,28.679859,86.163658;20597483.509929,444000828.576859,28.527788,143.508544;6528350.067523,266139636.905711,27.259673,106.763902;7604238.946343,303072366.967255,27.386417,113.609377;2506797.69036,56473342.749534,30.467795,53.095186
1;4103111.473726,164502857.199479,28.67986,86.163669;20597485.347701,444001431.754679,28.527794,143.508645;6528351.332829,266140770.359744,27.259696,106.764152;7604239.080762,303072469.997704,27.386423,113.609408;2506797.995705,56473375.885303,30.467798,53.095203
0;4103111.518101,164502891.988335,28.679862,86.16368;20597486.823797,444001995.251626,28.5278,143.508744;6528354.361439,266141867.22266,27.259718,106.764395;7604239.17113,303072570.361038,27.386429,113.609439;2506798.055816,56473407.851201,30.467801,53.095221
2;4103112.757978,164502914.846334,28.679864,86.163691;20597498.941955,444002415.985301,28.527807,143.508835;6528388.804228,266142747.29517,27.259739,106.764632;7604240.309347,303072633.250172,27.386436,113.609467;2506799.133582,56473430.421713,30.467805,53.095237
0;4103113.791625,164502920.889489,28.679864,86.163693;20597507.286302,444002516.629137,28.527807,143.508852;6528411.069225,266142988.176949,27.25974,106.764683;7604241.003563,303072643.014668,27.386437,113.609471;2506800.009306,56473436.50979,30.467805,53.09524
3;4103113.960086,164502943.86454,28.679866,86.163703;20597509.725778,444003040.497956,28.527814,143.508962;6528416.247053,266144083.273478,27.259763,106.764968;7604241.173783,303072712.988925,27.386443,113.6095;2506800.119406,56473460.052661,30.467809,53.095256
0;4103114.00146,164502968.566389,28.679867,86.163712;20597510.615219,444003494.788188,28.527821,143.509045;6528418.81297,266145022.243104,27.259785,106.765181;7604241.256061,303072781.766352,27.386449,113.609524;2506800.170154,56473485.441065,30.467813,53.095271
4;4103114.028332,164502995.611551,28.679869,86.16372;20597511.565817,444003970.882126,28.527825,143.509123;6528422.658594,266146016.054253,27.259801,106.765388;7604241.356716,303072853.802286,27.386454,113.609546;2506800.199819,56473514.400614,30.467815,53.095285
0;4103114.710016,164503004.300425,28.67987,86.163724;20597531.156195,444004178.163215,28.527829,143.509172;6528462.098022,266146420.017215,27.259814,106.765511;7604243.007504,303072885.105984,27.386457,113.609559;2506800.874096,56473523.705691,30.467817,53.095292
0;4103117.886659,164503033.867374,28.679872,86.163736;20597603.037346,444004697.065006,28.527833,143.509282;6528587.464157,266147531.036944,27.25983,106.765794;7604248.693316,303072952.439061,27.386463,113.609587;2506804.201914,56473553.298704,30.46782,53.095311
0;4103118.531364,164503063.906296,28.679874,86.163747;20597613.402289,444005218.209729,28.527841,143.509384;6528611.780344,266148582.458278,27.259855,106.766049;7604249.477835,303073017.719559,27.38647,113.609613;2506804.839474,56473582.118322,30.467824,53.095328
0;4103118.564193,164503086.248463,28.679875,86.163755;20597613.682287,444005665.882751,28.527848,143.509465;6528612.707621,266149488.30024,27.259877,106.766254;7604249.496601,303073074.832311,27.386475,113.609634;2506804.864592,56473605.92317,30.467827,53.095342
0;4103118.892331,164503107.160808,28.679877,86.163762;20597616.669468,444006098.506989,28.527854,143.509544;6528617.512642,266150365.111339,27.259898,106.766456;7604249.789874,303073128.917612,27.38648,113.609654;2506805.206004,56473628.32955,30.46783,53.095354
