Estimulo;C1;C2;C3;C4;C5
3;340226.192063,24442935.963648,32.55553,36.043959;830055.677056,35131056.730506,29.783714,40.812765;410392.633403,24410093.974423,33.003542,36.438193;932250.42023,33461690.282631,30.67489,40.772628;824482.302017,37438089.125707,29.936988,42.338658
0;340226.330633,24442962.037897,32.555531,36.043978;830056.669779,35131154.935962,29.783731,40.812831;410394.554993,24410258.270265,33.003554,36.438314;932253.033806,33461897.904167,30.674918,40.772764;824482.893164,37438123.851936,29.936995,42.338681
0;340227.886529,24442987.62119,32.555528,36.043996;830060.017085,35131206.815363,29.78374,40.812879;410398.836949,24410339.399944,33.003556,36.438399;932258.524095,33461996.535431,30.674932,40.77286;824484.056731,37438145.736086,29.936998,42.3387
1;340228.347783,24443003.11849,32.55553,36.044012;830063.175033,35131267.791931,29.783761,40.81294;410404.370263,24410447.959552,33.003573,36.438511;932265.331717,33462131.533871,30.674967,40.772989;824484.633714,37438173.775032,29.937004,42.338724
0;340228.714759,24443033.956219,32.55553,36.044035;830063.866298,35131391.044261,29.783779,40.813026;410405.313549,24410658.139666,33.003577,36.438668;932266.337814,33462405.15653,30.674992,40.77317;824485.003835,37438225.3712,29.93701,42.338757
1;340228.995481,24443052.016266,32.555532,36.044049;830064.190634,35131472.266124,29.783797,40.813083;410405.649502,24410798.702318,33.00359,36.438773;932266.808517,33462580.874504,30.675019,40.773288;824485.104482,37438257.66546,29.937015,42.338778
0;340231.455514,24443083.875892,32.555533,36.044076;830067.333914,35131575.447785,29.783828,40.813171;410410.591193,24410976.091409,33.00362,36.438933;932272.03942,33462804.726611,30.675072,40.77347;824486.203339,37438296.425712,29.937025,42.338809
3;340231.973523,24443092.995474,32.555534,36.044084;830067.923124,35131620.854456,29.783832,40.813202;410411.333495,24411059.962775,33.003615,36.438994;932273.05857,33462915.23343,30.675074,40.773541;824486.745792,37438315.987061,29.937027,42.338822
0;340232.277919,24443118.8587,32.555538,36.044105;830068.996285,35131712.650255,29.78386,40.81328;410413.097802,24411209.990256,33.003644,36.439132;932275.569963,33463107.898161,30.675121,40.7737;824487.230628,37438351.99607,29.937036,42.338851
3;340232.769122,24443133.31933,32.555542,36.044121;830071.02994,35131814.13598,29.78388,40.813355;410416.189912,24411400.638175,33.003648,36.439278;932279.714967,33463339.039684,30.675148,40.773863;824487.970244,37438393.898032,29.937043,42.33888
0;340233.129489,24443162.458483,32.555542,36.04414;830071.727232,35131899.966015,29.783894,40.813415;410417.147681,24411544.974588,33.003652,36.439387;932281.046564,33463517.356464,30.675166,40.773984;824488.455792,37438429.394671,29.937046,42.338902
0;340233.312926,24443183.024036,32.55554,36.044153;830072.162601,35131934.697639,29.783899,40.813441;410417.788153,24411604.053893,33.003651,36.439433;932281.717469,33463597.247431,30.67517,40.774037;824488.636933,37438446.591846,29.937047,42.338912
4;340233.363913,24443195.498511,32.55554,36.044163;830072.468646,35131989.500342,29.783906,40.813482;410418.328752,24411694.808446,33.003651,36.439511;932282.670338,33463711.808024,30.67518,40.774125;824488.827863,37438468.749355,29.93705,42.338929
0;340233.738007,24443206.116747,32.555541,36.044171;830073.051957,35132035.923849,29.783911,40.813512;410419.109325,24411776.130115,33.003649,36.439566;932283.454127,33463817.43616,30.675185,40.774188;824489.427809,37438489.372146,29.937052,42.338942
3;340233.893051,24443235.066104,32.555546,36.044195;830073.969172,35132152.981547,29.783942,40.813601;410420.405588,24411969.928892,33.003675,36.439724;932284.828596,33464067.216639,30.675233,40.774371;824489.544449,37438539.673467,29.937061,42.338976
0;340233.953885,24443265.516864,32.555546,36.044215;830074.280448,35132245.379727,29.783958,40.813662;410421.003829,24412124.481073,33.003683,36.439835;932285.834712,33464258.497855,30.675257,40.774496;824489.681188,37438574.601577,29.937066,42.338999
1;340234.115702,24443281.999613,32.555546,36.044228;830074.423371,35132290.130279,29.783961,40.813691;410421.223591,24412197.852777,33.003678,36.439886;932286.097976,33464349.134724,30.675259,40.774552;824489.763818,37438591.406154,29.937067,42.339009
0;340235.012314,24443317.19711,32.555553,36.044263;830076.28599,35132459.197413,29.784007,40.81383;410423.611037,24412492.201165,33.003715,36.440138;932288.323545,33464722.501129,30.675332,40.77484;824490.789664,37438657.886519,29.937081,42.33906
1;340235.182059,24443337.218566,32.555556,36.044279;830076.482729,35132538.891572,29.784022,40.813884;410423.941535,24412632.065503,33.003722,36.440237;932288.688302,33464894.572738,30.675354,40.77495;824490.861877,37438690.417066,29.937087,42.339082
0;340235.587347,24443356.97603,32.555562,36.0443;830076.861616,35132626.700994,29.784058,40.813968;410424.567375,24412785.760025,33.003759,36.44039;932289.290287,33465089.135991,30.675412,40.775124;824491.122057,37438731.331574,29.937099,42.339116
0;340237.266148,24443373.863244,32.555562,36.044314;830082.091108,35132690.918291,29.78407,40.81402;410431.862222,24412887.034534,33.003768,36.440485;932298.25536,33465217.725564,30.675435,40.775233;824493.338823,37438762.249839,29.937102,42.339137
4;340238.172639,24443389.352987,32.555561,36.044325;830086.029261,35132739.585557,29.784076,40.814056;410437.948708,24412964.29544,33.003769,36.44055;932304.913406,33465313.310796,30.675447,40.775307;824494.234881,37438780.814056,29.937106,42.339151
0;340238.291061,24443422.417939,32.555561,36.044349;830086.524028,35132881.996913,29.784089,40.814148;410438.749943,24413207.903294,33.003759,36.440721;932305.996635,33465620.258616,30.675458,40.775498;824494.490079,37438839.44425,29.93711,42.339187
2;340238.5752,24443437.7552,32.555563,36.044362;830086.567025,35132947.865666,29.784105,40.814198;410438.908967,24413319.782498,33.003774,36.440814;932306.200495,33465762.269422,30.675486,40.775604;824494.513252,37438866.798396,29.937115,42.339206
0;340238.856908,24443466.387922,32.555566,36.044387;830087.638194,35133053.087966,29.784136,40.814292;410440.911309,24413480.838817,33.003805,36.440979;932308.555098,33465973.794968,30.675538,40.775796;824494.933817,37438909.864934,29.937125,42.339242
1;340239.000913,24443474.093618,32.555567,36.044393;830087.820094,35133084.108416,29.784142,40.814316;410441.148581,24413536.008976,33.003807,36.441023;932308.815121,33466043.705278,30.675546,40.775846;824495.042955,37438920.986644,29.937128,42.33925
0;340239.390865,24443514.710302,32.555568,36.044428;830089.884417,35133193.87939,29.784176,40.814428;410445.281639,24413700.348685,33.003838,36.441218;932315.018997,33466237.611593,30.675607,40.776066;824495.93314,37438967.244747,29.937139,42.339294
1;340239.708597,24443533.161548,32.555571,36.044444;830091.924974,35133279.344845,29.784195,40.814496;410449.387452,24413846.36454,33.003847,36.441341;932320.508902,33466418.028073,30.675635,40.776206;824496.887866,37438999.219435,29.937146,42.339319
0;340240.323605,24443571.416282,32.555581,36.044483;830092.639209,35133444.260974,29.784255,40.81465;410450.454042,24414131.195978,33.003903,36.441622;932322.110583,33466780.932499,30.67573,40.776529;824497.191031,37439074.077798,29.937164,42.339381
2;340240.344917,24443579.781917,32.555582,36.04449;830093.540519,35133480.853195,29.784262,40.814678;410452.624046,24414196.677136,33.003903,36.441673;932324.969768,33466866.153201,30.675738,40.776588;824497.28828,37439091.891998,29.937166,42.339392
0;340240.6834,24443611.124868,32.555583,36.044513;830094.885959,35133606.406667,29.784279,40.81476;410453.897475,24414412.104666,33.003906,36.441821;932326.684773,33467142.983779,30.67576,40.77676;824498.077251,37439146.137946,29.937171,42.339425
4;340241.034872,24443620.157676,32.555588,36.044525;830096.210784,35133639.504946,29.784304,40.814809;410455.546848,24414465.263524,33.00394,36.441908;932328.885346,33467209.590593,30.675807,40.77686;824498.475724,37439158.539189,29.93718,42.339442
0;340242.593426,24443661.183739,32.555585,36.044554;830099.575451,35133785.619631,29.78432,40.814908;410460.356331,24414711.692728,33.003935,36.442089;932334.070667,33467514.458861,30.675831,40.777066;824499.93481,37439222.402793,29.937185,42.339482
3;340243.053314,24443672.815331,32.555585,36.044563;830100.378584,35133822.393815,29.784326,40.814934;410462.520382,24414777.492811,33.003936,36.44214;932336.937273,33467593.605247,30.675839,40.777123;824500.174071,37439235.906361,29.937187,42.339493
0;340243.437079,24443710.293181,32.555586,36.044591;830101.92848,35133993.433388,29.784344,40.815042;410465.108774,24415075.701754,33.003931,36.442343;932340.070544,33467976.116401,30.675863,40.777357;824500.981549,37439311.638927,29.937193,42.339538
4;340243.502136,24443740.731622,32.555586,36.044611;830102.308601,35134031.089382,29.784363,40.815081;410465.702759,24415130.588443,33.003955,36.442408;932340.787263,33468045.913723,30.675897,40.777432;824501.163192,37439329.010565,29.9372,42.339553
0;340243.620902,24443759.895707,32.555591,36.044631;830102.53815,35134132.35042,29.784389,40.815163;410465.956234,24415307.887982,33.003978,36.44256;932341.174355,33468270.666801,30.675941,40.777605;824501.24463,37439366.649448,29.93721,42.339584
