Estimulo;C2;C3;C4
0;881531.324503,41760222.996066,28.483887,43.268934,881531.324503,41760222.996066,28.483887,43.268934;839084.698305,38029295.244075,28.690533,41.456319,839084.698305,38029295.244075,28.690533,41.456319;963341.929525,38987878.592115,28.874754,42.237213,963341.929525,38987878.592115,28.874754,42.237213
2;881534.315397,41760380.72287,28.483941,43.269071,881568.52644,41761549.775063,28.484374,43.270051;839085.852039,38029336.591263,28.690547,41.456355,839090.179615,38029518.116885,28.69065,41.456537;963343.031745,38987929.082175,28.874768,42.237255,963348.362779,38988140.411198,28.874882,42.237463
0;881577.406556,41761834.018766,28.484456,43.270281,881577.406556,41761834.018766,28.484456,43.270281;839092.400879,38029574.871889,28.690669,41.456588,839092.400879,38029574.871889,28.690669,41.456588;963350.684466,38988212.664602,28.874902,42.237522,963350.684466,38988212.664602,28.874902,42.237522
1;881577.584836,41761859.806653,28.484462,43.270298,881578.479907,41761893.536095,28.48447,43.270323;839092.45863,38029581.449186,28.690671,41.456592,839092.918075,38029591.228767,28.690673,41.456599;963350.856722,38988218.300614,28.874904,42.237526,963351.528829,38988228.531615,28.874906,42.237534
1;881579.351696,41761924.799,28.484485,43.27035,881587.654621,41762213.588864,28.484534,43.270528;839093.176122,38029598.058317,28.690678,41.456607,839094.190815,38029652.584214,28.690693,41.456644;963351.613394,38988236.259295,28.874911,42.237542,963352.497754,38988308.382177,28.874926,42.237587
2;881588.858788,41762314.773932,28.484578,43.270625,881621.96586,41762676.167496,28.484533,43.270786;839094.856527,38029677.066588,28.690705,41.456668,839098.793234,38029737.699389,28.690699,41.456697;963353.47965,38988334.556941,28.874938,42.237613,963358.96972,38988406.903598,28.87493,42.237646
0;881662.178399,41763845.020302,28.485169,43.271982,881662.178399,41763845.020302,28.485169,43.271982;839104.733582,38029929.140919,28.690848,41.456929,839104.733582,38029929.140919,28.690848,41.456929;963365.221902,38988628.828965,28.875093,42.237909,963365.221902,38988628.828965,28.875093,42.237909
2;881662.387549,41763871.029181,28.48518,43.272007,881727.139982,41764919.36729,28.485356,43.272736;839104.885898,38029936.351894,28.690851,41.456936,839118.017892,38030105.174064,28.690895,41.457072;963365.335224,38988636.980058,28.875097,42.237916,963380.219907,38988831.681989,28.875146,42.238072
1;881736.505151,41765632.884582,28.485582,43.27329,881746.245427,41765804.369662,28.485654,43.273456;839120.833289,38030251.473622,28.690949,41.457194,839122.739291,38030283.885347,28.690965,41.457226;963383.068097,38988994.545357,28.875205,42.238207,963385.35005,38989033.760948,28.875221,42.238245
0;881751.304035,41765842.798446,28.485675,43.27349,881751.304035,41765842.798446,28.485675,43.27349;839123.623237,38030293.944976,28.690971,41.457235,839123.623237,38030293.944976,28.690971,41.457235;963386.307911,38989047.543363,28.875227,42.238255,963386.307911,38989047.543363,28.875227,42.238255
1;881752.500741,41765972.817048,28.485709,43.273583,881754.7457,41766066.234397,28.485737,43.273655;839124.062417,38030329.444513,28.69098,41.457261,839124.579146,38030348.659785,28.690987,41.457277;963386.730542,38989084.673071,28.875236,42.238281,963387.340252,38989108.692178,28.875243,42.238301
1;881756.559518,41766098.850514,28.485752,43.273684,881758.828498,41766137.016918,28.485785,43.273728;839125.110865,38030358.599002,28.69099,41.457285,839126.233269,38030372.506494,28.690998,41.457298;963388.055316,38989119.581174,28.875246,42.238309,963388.838408,38989134.773351,28.875254,42.238323
0;881760.335041,41766274.887076,28.485821,43.273826,881760.335041,41766274.887076,28.485821,43.273826;839126.903435,38030404.571327,28.691008,41.457323,839126.903435,38030404.571327,28.691008,41.457323;963389.673512,38989171.067776,28.875265,42.23835,963389.673512,38989171.067776,28.875265,42.23835
2;881760.667679,41766305.822853,28.485836,43.273855,881814.572207,41768415.716869,28.486236,43.275272;839127.029106,38030411.359597,28.691012,41.45733,839134.604643,38030740.04967,28.691113,41.457587;963389.855322,38989177.600502,28.875269,42.238357,963397.830507,38989555.124861,28.87538,42.238648
1;881819.609789,41768920.048327,28.486372,43.275644,881824.282112,41769031.733618,28.486399,43.275732;839135.628362,38030845.854171,28.691144,41.457668,839136.312244,38030867.443583,28.69115,41.457687;963398.845673,38989667.727971,28.875414,42.238736,963399.712552,38989690.355036,28.875421,42.238756
1;881824.723161,41769071.123723,28.486413,43.275762,881833.505149,41769204.819933,28.486427,43.27585;839136.424143,38030877.296826,28.691154,41.457695,839137.185101,38030904.157626,28.691158,41.457713;963399.771321,38989703.51891,28.875425,42.238765,963400.630257,38989737.491532,28.875428,42.238786
0;881845.105324,41769438.163532,28.486506,43.276037,881845.105324,41769438.163532,28.486506,43.276037;839139.250337,38030946.712528,28.691176,41.45775,839139.250337,38030946.712528,28.691176,41.45775;963402.573282,38989791.771838,28.875447,42.23883,963402.573282,38989791.771838,28.875447,42.23883
2;881846.877923,41769564.83788,28.486554,43.276148,881895.299878,41771134.354115,28.487312,43.277616;839139.971128,38030974.690747,28.691189,41.457777,839146.394912,38031212.97376,28.691373,41.458057;963403.492587,38989827.996387,28.87546,42.238862,963411.689738,38990097.804426,28.875663,42.239177
2;881903.097907,41771631.584737,28.487514,43.278044,881919.325162,41771923.923448,28.487486,43.278168;839148.404273,38031301.685974,28.691425,41.458147,839151.965212,38031363.189752,28.691418,41.458175;963414.04462,38990209.226489,28.875717,42.239282,963418.678336,38990275.423927,28.87571,42.239312
0;881943.819755,41772782.44578,28.48793,43.279022,881943.819755,41772782.44578,28.48793,43.279022;839155.907546,38031497.854256,28.691526,41.458342,839155.907546,38031497.854256,28.691526,41.458342;963422.41674,38990437.20979,28.875828,42.239502,963422.41674,38990437.20979,28.875828,42.239502
0;881953.248641,41773322.954387,28.488075,43.279416,881953.248641,41773322.954387,28.488075,43.279416;839159.347178,38031612.408457,28.691563,41.458434,839159.347178,38031612.408457,28.691563,41.458434;963426.292477,38990566.551654,28.875867,42.239603,963426.292477,38990566.551654,28.875867,42.239603
2;881953.546586,41773342.68901,28.488084,43.279436,881972.443583,41775427.053641,28.488801,43.281156;839159.846697,38031619.275847,28.691565,41.45844,839162.530888,38031953.389155,28.691741,41.458768;963426.687172,38990573.883313,28.875869,42.23961,963429.893289,38990966.177755,28.876059,42.239982
0;883302.584382,41785361.312889,28.488118,43.286652,883302.584382,41785361.312889,28.488118,43.286652;839359.65743,38033737.972072,28.691731,41.459879,839359.65743,38033737.972072,28.691731,41.459879;963650.887313,38992995.610191,28.876021,42.241209,963650.887313,38992995.610191,28.876021,42.241209
2;883302.657722,41785426.067524,28.488127,43.286687,883328.802253,41786898.341755,28.488577,43.287843;839359.693516,38033752.896746,28.691733,41.459888,839363.847564,38033987.476436,28.691845,41.460107;963651.168575,38993010.1511,28.876023,42.241218,963655.647358,38993285.679671,28.876146,42.241467
2;883335.009932,41787468.322211,28.488693,43.288227,883370.476317,41788084.34984,28.488978,43.288841;839365.383749,38034078.589571,28.691878,41.460181,839371.4429,38034172.887175,28.691948,41.460298;963657.293984,38993385.855122,28.876182,42.241548,963663.660206,38993497.570492,28.876257,42.241682
2;883378.089514,41788305.359486,28.488959,43.288938,883434.958569,41789195.111721,28.48944,43.28985;839372.286035,38034216.105035,28.691943,41.460317,839382.371506,38034369.143754,28.692053,41.460494;963664.45964,38993550.539917,28.876252,42.241705,963676.216235,38993725.396075,28.876376,42.241907
1;883504.436943,41789976.529085,28.489443,43.290306,883515.436598,41790111.599741,28.489469,43.290423;839393.273778,38034485.444335,28.692062,41.460573,839394.455638,38034508.978772,28.69207,41.460596;963688.161251,38993860.816256,28.876385,42.241998,963689.438761,38993888.021553,28.876394,42.242023
0;883549.604471,41790270.053263,28.48947,43.290528,883549.604471,41790270.053263,28.48947,43.290528;839398.82799,38034545.079763,28.692072,41.46062,839398.82799,38034545.079763,28.692072,41.46062;963694.647179,38993930.164983,28.876395,42.24205,963694.647179,38993930.164983,28.876395,42.24205
2;883550.071408,41790309.320687,28.489476,43.290552,883574.724155,41790949.877003,28.489512,43.290907;839398.970201,38034558.680771,28.692074,41.460628,839401.762992,38034662.387109,28.692088,41.460694;963694.712865,38993942.333649,28.876397,42.242058,963697.603698,38994071.157887,28.876412,42.242135
1;883607.270015,41791428.589674,28.489552,43.291211,883637.546755,41791848.810048,28.48971,43.291573;839407.774622,38034734.090777,28.692104,41.46075,839412.225757,38034805.445241,28.69214,41.460819;963704.003027,38994154.605732,28.876428,42.242198,963709.422679,38994237.893508,28.876469,42.242278
0;883650.549721,41791940.366791,28.489713,43.291632,883650.549721,41791940.366791,28.489713,43.291632;839414.117549,38034834.536211,28.692141,41.460836,839414.117549,38034834.536211,28.692141,41.460836;963711.959914,38994280.235253,28.876468,42.2423,963711.959914,38994280.235253,28.876468,42.2423
2;883653.276888,41792045.487309,28.489739,43.291711,883668.201191,41793282.111007,28.490134,43.292651;839414.733979,38034864.180981,28.692148,41.460858,839416.017684,38035089.766545,28.69224,41.461046;963712.867726,38994319.255728,28.876474,42.242326,963714.383856,38994578.105882,28.876577,42.24254
0;883674.382007,41793965.671545,28.49022,43.293072,883674.382007,41793965.671545,28.49022,43.293072;839417.754684,38035235.994527,28.692262,41.461142,839417.754684,38035235.994527,28.692262,41.461142;963715.952048,38994731.320586,28.876601,42.242641,963715.952048,38994731.320586,28.876601,42.242641
2;883675.355124,41793992.097742,28.490239,43.293106,883682.288671,41794723.779368,28.490499,43.293708;839417.968672,38035242.030331,28.692267,41.46115,839419.022534,38035370.332808,28.69233,41.461271;963716.144878,38994736.753482,28.876607,42.242649,963717.351085,38994885.182601,28.876675,42.242786
1;883692.666667,41794941.33429,28.490559,43.293879,883700.934914,41795249.557867,28.490618,43.294102;839420.809258,38035409.967925,28.692347,41.461308,839422.517727,38035457.615611,28.692364,41.461351;963719.460248,38994928.684899,28.876694,42.242827,963721.14153,38994986.434007,28.876711,42.242876
2;883705.844187,41795284.340859,28.490625,43.294129,883744.684625,41795728.810708,28.490561,43.294325;839423.087932,38035464.296139,28.692367,41.461358,839429.249178,38035545.513358,28.692355,41.461396;963721.827996,38994997.777652,28.876713,42.242885,963729.457191,38995090.153733,28.876699,42.242928
0;883781.967655,41797911.378098,28.491573,43.296312,883781.967655,41797911.378098,28.491573,43.296312;839437.855563,38035900.721333,28.69258,41.461769,839437.855563,38035900.721333,28.69258,41.461769;963739.666722,38995502.960505,28.876951,42.243357,963739.666722,38995502.960505,28.876951,42.243357
2;883790.457292,41798704.975048,28.491847,43.296925,883825.982606,41799250.164102,28.49226,43.297624;839439.879466,38036052.46684,28.692646,41.461899,839447.076049,38036152.707102,28.692731,41.462038;963741.856833,38995678.011916,28.877022,42.243501,963750.45154,38995793.105995,28.877116,42.243658
0;883998.783028,41799959.31371,28.492162,43.298031,883998.783028,41799959.31371,28.492162,43.298031;839477.528614,38036264.968875,28.692717,41.462111,839477.528614,38036264.968875,28.692717,41.462111;963783.222145,38995919.217088,28.8771,42.24374,963783.222145,38995919.217088,28.8771,42.24374
1;884000.029251,41800014.882746,28.492169,43.298063,884013.431771,41800150.496763,28.492172,43.298144;839477.673456,38036276.509105,28.692719,41.462118,839479.932594,38036300.753351,28.692721,41.462134;963783.396763,38995932.544204,28.877102,42.243748,963785.649114,38995959.455625,28.877104,42.243765
2;884013.76769,41800231.276595,28.492191,43.298197,884076.608957,41801905.30635,28.493003,43.299792;839480.029929,38036320.115469,28.692726,41.462148,839490.007881,38036593.722676,28.692922,41.462457;963785.743475,38995977.253447,28.87711,42.243779,963796.75786,38996287.386889,28.877324,42.244128
1;884125.38909,41802719.780503,28.492968,43.300217,884125.38909,41802719.780503,28.492968,43.300217;839498.797758,38036717.861825,28.692922,41.462532,839498.797758,38036717.861825,28.692922,41.462532;963806.543466,38996415.869342,28.877325,42.244207,963806.543466,38996415.869342,28.877325,42.244207
1;884125.769254,41802759.019952,28.492987,43.300255,884137.802857,41803018.679841,28.493128,43.300508;839498.900449,38036725.911864,28.692927,41.462541,839500.764154,38036767.935548,28.692964,41.462593;963806.704751,38996423.842847,28.87733,42.244216,963809.202948,38996471.801419,28.87737,42.244274
2;884141.258588,41803073.460879,28.49314,43.300551,884149.096979,41803136.06386,28.493145,43.300593;839501.029491,38036782.400399,28.692967,41.462603,839501.858207,38036794.80351,28.69297,41.462612;963809.560509,38996489.344845,28.877372,42.244285,963810.586218,38996502.923992,28.877374,42.244295
0;884172.502887,41804776.348025,28.493723,43.302,884172.502887,41804776.348025,28.493723,43.302;839505.151021,38037048.248801,28.693116,41.462882,839505.151021,38037048.248801,28.693116,41.462882;963813.768099,38996802.562232,28.877534,42.244601,963813.768099,38996802.562232,28.877534,42.244601
0;884185.141741,41805490.019816,28.493995,43.302606,884185.141741,41805490.019816,28.493995,43.302606;839507.691645,38037193.786194,28.693186,41.463018,839507.691645,38037193.786194,28.693186,41.463018;963816.486305,38996962.838423,28.877609,42.244751,963816.486305,38996962.838423,28.877609,42.244751
1;884187.208585,41805620.653325,28.49403,43.302696,884196.003902,41805851.212505,28.494065,43.302852;839508.869376,38037226.046144,28.693196,41.463042,839510.598868,38037269.245275,28.693206,41.463075;963817.667822,38996996.374946,28.877619,42.244776,963820.101509,38997045.942663,28.87763,42.244814
1;884197.486935,41805931.143115,28.494064,43.30289,884236.22007,41806628.344891,28.494277,43.30345;839511.134328,38037284.871762,28.693207,41.463085,839517.321062,38037406.906097,28.693258,41.463196;963821.067319,38997066.903933,28.877631,42.244826,963828.478254,38997199.969893,28.877686,42.244948
0;884242.022533,41806784.485972,28.494335,43.303584,884242.022533,41806784.485972,28.494335,43.303584;839519.535321,38037445.579742,28.693274,41.463231,839519.535321,38037445.579742,28.693274,41.463231;963830.702158,38997247.919885,28.877701,42.244987,963830.702158,38997247.919885,28.877701,42.244987
0;884246.39513,41807048.169027,28.494397,43.303764,884246.39513,41807048.169027,28.494397,43.303764;839520.957729,38037517.889606,28.693291,41.463282,839520.957729,38037517.889606,28.693291,41.463282;963832.516724,38997320.808996,28.877719,42.245039,963832.516724,38997320.808996,28.877719,42.245039
1;884259.185419,41807114.636258,28.494402,43.303823,884318.27849,41807721.370728,28.494509,43.304247;839522.799947,38037528.657697,28.693294,41.463293,839533.288787,38037640.902637,28.693323,41.463382;963834.794887,38997333.793393,28.877721,42.245052,963847.174527,38997455.698075,28.877753,42.245148
1;884318.898515,41807761.302478,28.494519,43.304274,884353.493248,41808498.185969,28.494608,43.304711;839533.538821,38037651.116696,28.693327,41.463389,839540.511195,38037773.544116,28.693353,41.463474;963847.446139,38997465.708553,28.877756,42.245156,963855.271043,38997603.907093,28.877784,42.245249
0;884356.038368,41808750.403842,28.49468,43.304896,884356.038368,41808750.403842,28.49468,43.304896;839541.175979,38037832.396746,28.693374,41.463521,839541.175979,38037832.396746,28.693374,41.463521;963855.896637,38997668.105067,28.877806,42.2453,963855.896637,38997668.105067,28.877806,42.2453
1;884357.953833,41809025.82308,28.49474,43.305085,884390.797182,41809531.352675,28.494896,43.305479;839542.060544,38037899.745901,28.693392,41.463571,839548.450932,38037987.521674,28.693432,41.46365;963856.657015,38997738.35668,28.877824,42.245352,963863.615197,38997833.751094,28.877867,42.245439
2;884394.756212,41809564.341549,28.494905,43.305509,884409.32066,41809750.589889,28.494897,43.305603;839549.740855,38038001.692491,28.693434,41.463661,839553.26234,38038036.906667,28.693433,41.463681;963865.248918,38997853.466138,28.877869,42.245452,963868.847224,38997890.155918,28.877868,42.245473
0;884420.331467,41810170.475792,28.495045,43.305951,884420.331467,41810170.475792,28.495045,43.305951;839555.782911,38038104.813908,28.693471,41.46375,839555.782911,38038104.813908,28.693471,41.46375;963872.018141,38997966.543004,28.87791,42.24555,963872.018141,38997966.543004,28.87791,42.24555
2;884423.684069,41810590.678022,28.495154,43.306248,884443.673705,41810984.596438,28.495143,43.306437;839556.442459,38038201.53459,28.693502,41.463823,839560.396641,38038278.042844,28.693499,41.463862;963872.793716,38998069.663284,28.877941,42.245628,963877.338513,38998149.950541,28.877939,42.245669
0;884491.396458,41812438.233752,28.495643,43.307639,884491.396458,41812438.233752,28.495643,43.307639;839569.352285,38038505.450825,28.69363,41.464097,839569.352285,38038505.450825,28.69363,41.464097;963886.718533,38998415.272112,28.87808,42.245933,963886.718533,38998415.272112,28.87808,42.245933
2;884491.865238,41812471.498016,28.495655,43.307667,884530.062955,41813699.284259,28.495969,43.308573;839569.461098,38038513.383563,28.693634,41.464105,839574.74977,38038701.598239,28.693717,41.464276;963886.858775,38998423.645052,28.878084,42.245941,963892.651689,38998635.67074,28.878176,42.246133
2;884530.43258,41813722.824063,28.495981,43.308596,884549.282105,41814039.979699,28.495978,43.308762;839574.813087,38038706.443467,28.69372,41.464281,839578.345733,38038763.858012,28.693723,41.464314;963892.7775,38998641.725118,28.878179,42.246139,963896.626394,38998707.621922,28.878181,42.246176
1;884567.586804,41814900.318509,28.49605,43.309266,884570.918346,41815004.003049,28.496065,43.309332;839581.490155,38038922.56914,28.693746,41.464418,839582.02334,38038943.080409,28.693752,41.464433;963899.84836,38998892.699077,28.878205,42.246293,963900.617777,38998913.797061,28.87821,42.246308
0;884576.31968,41815150.667806,28.496091,43.309424,884576.31968,41815150.667806,28.496091,43.309424;839583.22988,38038978.744341,28.693757,41.464455,839583.22988,38038978.744341,28.693757,41.464455;963902.24237,38998961.681206,28.878214,42.246335,963902.24237,38998961.681206,28.878214,42.246335
1;884577.936983,41815272.666331,28.49612,43.30951,884607.190455,41815701.842566,28.496308,43.309912;839584.092966,38039005.638972,28.693765,41.464477,839589.104436,38039083.070366,28.693813,41.46456;963903.002541,38998995.248317,28.878222,42.24636,963908.766846,38999090.736422,28.878273,42.246455
0;884612.516012,41815981.031766,28.496372,43.310114,884612.516012,41815981.031766,28.496372,43.310114;839590.726941,38039156.702842,28.69383,41.464615,839590.726941,38039156.702842,28.69383,41.464615;963910.981794,38999178.084538,28.878287,42.246516,963910.981794,38999178.084538,28.878287,42.246516
1;884612.719922,41816026.436527,28.49639,43.31015,884613.833243,41816052.655822,28.496428,43.310195;839590.835572,38039168.065255,28.693835,41.464624,839591.473446,38039177.189929,28.693844,41.464637;963911.132855,38999189.254602,28.878292,42.246526,963911.950959,38999201.230209,28.878302,42.246539
2;884613.922662,41816106.285145,28.496438,43.310229,884622.892341,41816957.177126,28.496833,43.311006;839591.499682,38039190.488584,28.693848,41.464646,839593.900322,38039328.736099,28.693945,41.464802;963912.051112,38999214.88061,28.878305,42.246548,963914.96208,38999372.784155,28.87841,42.246723
1;884623.309448,41817002.651444,28.49684,43.311033,884630.658425,41817187.727345,28.496836,43.311122;839594.031295,38039338.539956,28.693946,41.464808,839595.4048,38039380.573681,28.693947,41.46483;963915.143434,38999382.388786,28.878412,42.246729,963916.691414,38999425.608886,28.878413,42.246751
1;854671.806819,36637038.47411,28.787063,40.670076,854687.105463,36637166.276261,28.787082,40.670169;816246.705595,35196460.10705,29.109263,40.227343,816250.651125,35196489.827633,29.109269,40.227366;460052.876719,32079524.813014,30.460624,39.491472,460056.573926,32079553.062126,30.46063,39.491495
1;854687.515074,36637231.838885,28.78713,40.670247,854694.344731,36637285.692887,28.787137,40.670288;816250.725034,35196505.998257,29.109283,40.227387,816252.05003,35196518.550103,29.109286,40.227397;460056.6672,32079572.040275,30.460642,39.491518,460057.89228,32079586.115583,30.460644,39.491529
0;854694.906066,36637305.05821,28.787157,40.670318,854694.906066,36637305.05821,28.787157,40.670318;816252.325309,35196525.644525,29.109292,40.227406,816252.325309,35196525.644525,29.109292,40.227406;460058.237428,32079594.524754,30.460649,39.491538,460058.237428,32079594.524754,30.460649,39.491538
0;854702.166819,36637712.824003,28.787317,40.67067,854702.166819,36637712.824003,28.787317,40.67067;816256.72451,35196643.089992,29.109335,40.227508,816256.72451,35196643.089992,29.109335,40.227508;460062.865941,32079715.677622,30.460686,39.491644,460062.865941,32079715.677622,30.460686,39.491644
2;854702.981201,36637818.764856,28.787346,40.67075,854755.754535,36640114.905622,28.788419,40.672937;816256.965721,35196673.273113,29.109343,40.227531,816267.427673,35197108.894538,29.10962,40.228007;460063.179885,32079750.248446,30.460693,39.491669,460073.439682,32080205.52611,30.460965,39.492179
0;854762.23272,36640408.507349,28.78858,40.673242,854762.23272,36640408.507349,28.78858,40.673242;816269.915902,35197183.411163,29.109662,40.228084,816269.915902,35197183.411163,29.109662,40.228084;460075.908288,32080284.749327,30.461002,39.49226,460075.908288,32080284.749327,30.461002,39.49226
1;854763.129146,36640479.516275,28.788607,40.673308,854765.238618,36640568.026422,28.788636,40.673378;816270.386204,35197203.659173,29.10967,40.228102,816270.935926,35197221.556875,29.109678,40.228119;460076.234674,32080305.254667,30.461009,39.49228,460076.839061,32080322.437814,30.461016,39.492296
0;854766.762175,36640686.418938,28.788684,40.67348,854766.762175,36640686.418938,28.788684,40.67348;816271.546319,35197252.468219,29.109692,40.228148,816271.546319,35197252.468219,29.109692,40.228148;460077.651051,32080358.583662,30.461028,39.492328,460077.651051,32080358.583662,30.461028,39.492328
1;854768.478123,36640828.828656,28.788736,40.673595,854780.681018,36641218.889483,28.788876,40.673942;816272.26617,35197293.443661,29.109708,40.228181,816274.023607,35197376.810883,29.109746,40.228262;460078.388613,32080406.275078,30.461041,39.492364,460080.052403,32080493.182976,30.461076,39.49245
2;854781.504464,36641255.738585,28.788888,40.673971,854782.413645,36641362.948668,28.788895,40.674036;816274.198167,35197389.747274,29.109748,40.228271,816274.384722,35197414.033233,29.109751,40.228287;460080.185637,32080511.605371,30.461077,39.492462,460080.332302,32080536.251427,30.461079,39.492478
0;854793.555688,36642185.260416,28.789224,40.674767,854793.555688,36642185.260416,28.789224,40.674767;816276.779855,35197580.218278,29.109834,40.228449,816276.779855,35197580.218278,29.109834,40.228449;460083.046743,32080710.811376,30.461158,39.492652,460083.046743,32080710.811376,30.461158,39.492652
2;854797.123912,36642569.232527,28.789429,40.675137,854803.906365,36642864.614314,28.789445,40.675314;816278.09031,35197660.822858,29.109887,40.228535,816279.251741,35197713.244629,29.109896,40.228571;460084.680088,32080794.388807,30.461209,39.492743,460085.950018,32080847.149612,30.461215,39.492781
1;854810.572426,36642934.432978,28.789446,40.67536,854811.990193,36642970.969724,28.789464,40.675394;816280.345397,35197727.194207,29.109897,40.228582,816280.523128,35197738.402554,29.109903,40.228592;460087.000669,32080863.139003,30.461216,39.492793,460087.220866,32080876.48914,30.461221,39.492804
0;854813.338515,36643071.178257,28.789504,40.675483,854813.338515,36643071.178257,28.789504,40.675483;816281.28176,35197774.50064,29.109914,40.228621,816281.28176,35197774.50064,29.109914,40.228621;460088.128899,32080923.389711,30.461228,39.492837,460088.128899,32080923.389711,30.461228,39.492837
2;854813.410054,36643099.297483,28.789512,40.675507,854840.683343,36644058.897207,28.790081,40.676534;816281.426941,35197784.837675,29.109916,40.228629,816286.223164,35197972.677417,29.110061,40.228856;460088.321732,32080933.792276,30.461229,39.492846,460093.338791,32081136.293425,30.461372,39.493093
2;854840.872716,36644115.865743,28.790091,40.676572,854938.001128,36646565.808652,28.791126,40.678822;816286.320337,35197989.808658,29.110063,40.228867,816306.106344,35198465.884479,29.110325,40.229358;460093.523375,32081154.407026,30.461373,39.493105,460113.240836,32081652.705432,30.461625,39.49363
0;854968.110961,36647230.846075,28.791412,40.679387,854968.110961,36647230.846075,28.791412,40.679387;816313.705147,35198606.527691,29.110396,40.229488,816313.705147,35198606.527691,29.110396,40.229488;460121.686594,32081803.5834,30.461691,39.49377,460121.686594,32081803.5834,30.461691,39.49377
1;854968.763249,36647364.919774,28.791457,40.679498,854974.114354,36647515.396213,28.791509,40.679613;816313.905156,35198647.434552,29.110408,40.229521,816316.418429,35198687.050893,29.110421,40.229551;460121.971615,32081843.68511,30.461702,39.493803,460125.114369,32081885.06643,30.461713,39.493836
2;854974.828265,36647594.02775,28.791546,40.67969,854994.821757,36647837.679866,28.791534,40.679822;816316.782069,35198710.41304,29.11043,40.229573,816319.194666,35198761.620954,29.11043,40.229601;460125.581733,32081910.191318,30.46172,39.493858,460128.25494,32081963.399044,30.461717,39.493888
0;855072.111064,36651058.756785,28.792686,40.682598,855072.111064,36651058.756785,28.792686,40.682598;816335.462767,35199417.59938,29.110726,40.230218,816335.462767,35199417.59938,29.110726,40.230218;460144.100248,32082646.32039,30.461997,39.494543,460144.100248,32082646.32039,30.461997,39.494543
1;855083.291731,36651995.055187,28.793256,40.683584,855093.924147,36652105.109194,28.793283,40.683669;816338.803543,35199616.298361,29.110874,40.230451,816340.931244,35199641.509514,29.110883,40.230472;460147.401766,32082857.590287,30.462139,39.494793,460149.473086,32082882.509103,30.462147,39.494814
0;855099.52321,36652417.773712,28.793293,40.683845,855099.52321,36652417.773712,28.793293,40.683845;816342.411193,35199707.796293,29.110888,40.230512,816342.411193,35199707.796293,29.110888,40.230512;460150.998599,32082950.72723,30.462149,39.494856,460150.998599,32082950.72723,30.462149,39.494856
2;855099.648359,36652429.563097,28.793294,40.683853,855122.892319,36654131.066951,28.793457,40.68485;816342.437855,35199713.968258,29.110888,40.230515,816346.204142,35200051.096941,29.110936,40.230727;460151.0396,32082956.365352,30.462149,39.49486,460154.586909,32083308.751611,30.462185,39.495085
1;855161.715308,36654322.372088,28.793432,40.68497,855177.261972,36655284.671725,28.793778,40.685767;816354.64583,35200091.884679,29.110931,40.230754,816357.147082,35200283.081166,29.111019,40.230929;460162.516332,32083345.752402,30.462179,39.495111,460164.939961,32083548.502811,30.462262,39.495297
1;855179.495104,36655305.728341,28.793777,40.685783,855220.818978,36655944.954857,28.793708,40.6861;816357.841004,35200290.802571,29.111019,40.230935,816367.607251,35200404.495794,29.111011,40.230999;460165.735551,32083557.286369,30.462261,39.495304,460175.440325,32083678.98475,30.462247,39.495372
1;855241.171148,36656393.567667,28.793926,40.686538,855251.306627,36656518.997103,28.79392,40.686604;816371.688167,35200503.620933,29.111068,40.231102,816374.375431,35200532.08065,29.111068,40.231119;460179.547176,32083782.404237,30.4623,39.495481,460182.138312,32083813.117012,30.462298,39.495499
0;855252.714942,36656679.44891,28.793966,40.686718,855252.714942,36656679.44891,28.793966,40.686718;816374.794999,35200567.453062,29.111079,40.231144,816374.794999,35200567.453062,29.111079,40.231144;460182.446622,32083854.093443,30.462307,39.495527,460182.446622,32083854.093443,30.462307,39.495527
1;855254.507929,36656727.322583,28.793986,40.686761,855275.316739,36657183.12877,28.793979,40.687032;816375.473188,35200579.482034,29.111085,40.231156,816380.247975,35200672.402338,29.111086,40.231216;460183.361259,32083864.79113,30.462312,39.495539,460188.066813,32083953.777833,30.46231,39.495598
1;855278.880153,36657515.708881,28.794136,40.687346,855284.784721,36657729.907649,28.794165,40.687485;816381.502662,35200744.376146,29.111126,40.231288,816382.455422,35200794.074614,29.111132,40.23132;460189.247402,32084025.855604,30.462349,39.495673,460190.196495,32084077.24384,30.462353,39.495707
2;855286.762096,36657775.654921,28.794188,40.687529,855304.934277,36657985.71743,28.794187,40.687663;816383.078997,35200806.145076,29.111139,40.231332,816387.216329,35200845.167914,29.111139,40.231359;460190.753457,32084090.957917,30.46236,39.495721,460195.079115,32084128.092085,30.462358,39.495748
0;855353.341518,36661702.83062,28.795379,40.690654,855353.341518,36661702.83062,28.795379,40.690654;816397.568488,35201582.366549,29.111456,40.23202,816397.568488,35201582.366549,29.111456,40.23202;460205.258125,32084881.089491,30.462658,39.496447,460205.258125,32084881.089491,30.462658,39.496447
2;855358.528339,36662546.5144,28.795832,40.691507,855454.877424,36665318.733177,28.796543,40.693728;816398.571662,35201753.379742,29.111575,40.232215,816419.579727,35202313.016872,29.111763,40.23271;460206.227277,32085058.392361,30.462773,39.496653,460228.582763,32085643.634279,30.462941,39.497179
