Estimulo;C1;C2;C3;C4;C5
4;824182.56319,31568859.795595,31.53494,40.460747;165611.089072,11913274.646903,34.930213,26.786602;173879.166328,12020842.580819,34.871323,26.869261;775255.561229,21210633.323587,33.494928,35.105497;251381.638749,11193823.199898,34.463197,25.77329
0;824182.752948,31568864.881144,31.534939,40.46075;165611.375044,11913280.799622,34.93021,26.786608;173879.37965,12020849.719541,34.87132,26.869267;775255.664952,21210642.761602,33.494926,35.105501;251381.88495,11193826.885609,34.463196,25.773294
1;824182.943368,31568866.42976,31.53494,40.460752;165611.590629,11913282.379221,34.930211,26.78661;173879.572185,12020851.138855,34.87132,26.869269;775255.792715,21210644.12035,33.494926,35.105503;251382.036372,11193830.006229,34.463195,25.773297
0;824183.180343,31568869.418009,31.53494,40.460754;165611.763584,11913285.260826,34.930211,26.786614;173879.819658,12020853.494991,34.871319,26.869271;775256.002419,21210646.248784,33.494926,35.105504;251382.381714,11193831.972203,34.463194,25.773299
0;824183.279393,31568875.31049,31.53494,40.460757;165611.890706,11913289.129568,34.93021,26.786617;173879.922008,12020855.530416,34.871319,26.869273;775256.038127,21210647.583871,33.494926,35.105506;251382.431195,11193833.715168,34.463194,25.773301
2;824183.67651,31568877.342016,31.53494,40.460759;165612.678706,11913291.389854,34.930209,26.78662;173880.709443,12020857.651895,34.871318,26.869276;775256.671751,21210649.760934,33.494925,35.105507;251382.886429,11193835.980395,34.463193,25.773303
0;824183.88477,31568884.110669,31.534939,40.460762;165613.13996,11913297.261364,34.930206,26.786625;173881.147403,12020860.362908,34.871316,26.869278;775257.196275,21210651.679273,33.494924,35.105509;251383.332562,11193838.596848,34.463191,25.773306
2;824183.949489,31568886.019738,31.534939,40.460763;165613.2221,11913300.343863,34.930205,26.786628;173881.199069,12020863.57376,34.871315,26.869281;775257.246609,21210654.847954,33.494924,35.105511;251383.424399,11193841.198976,34.463191,25.773308
0;824184.320375,31568891.511519,31.534939,40.460766;165613.751875,11913305.1777,34.930203,26.786632;173881.664052,12020866.738436,34.871314,26.869284;775257.712856,21210657.135387,33.494924,35.105513;251384.206259,11193844.098115,34.463189,25.773311
1;824184.375788,31568892.96148,31.534939,40.460767;165613.769322,11913308.154236,34.930203,26.786635;173881.703168,12020868.756879,34.871313,26.869286;775257.743604,21210659.333818,33.494923,35.105514;251384.246707,11193845.798682,34.463189,25.773313
