Estimulo;C1;C2;C3;C4;C5
0;919729.641948,41104069.891208,27.897841,42.393989;2023542.851338,50355220.005647,27.768269,47.737758;3178176.982891,60785515.876079,27.782687,52.364238;3491562.32389,91453316.87541,28.760395,64.937286;1043211.308655,43689435.599243,28.369316,44.413793
0;919729.901865,41104075.676047,27.897842,42.393993;2023543.033852,50355229.246579,27.768271,47.737763;3178177.164644,60785520.444488,27.782688,52.364241;3491562.468564,91453326.732558,28.760397,64.937292;1043211.442827,43689440.777957,28.369317,44.413797
0;919729.962612,41104083.710866,27.897845,42.393999;2023543.257261,50355255.326748,27.768274,47.737777;3178177.208463,60785527.563873,27.78269,52.364245;3491562.585636,91453342.61762,28.7604,64.9373;1043211.525001,43689448.487238,28.36932,44.413803
0;919729.96922,41104088.527789,27.897846,42.394002;2023543.346233,50355262.780386,27.768275,47.737781;3178177.337252,60785534.150794,27.78269,52.364248;3491562.592278,91453349.545756,28.7604,64.937303;1043211.530128,43689451.552164,28.36932,44.413805
2;919730.004427,41104096.394757,27.897849,42.394009;2023543.530532,50355278.512162,27.768278,47.737792;3178177.357082,60785540.368884,27.782692,52.364253;3491562.669397,91453363.132311,28.760404,64.937313;1043211.565379,43689458.500588,28.369324,44.413812
0;919730.155862,41104100.853013,27.897851,42.394013;2023543.587987,50355289.342835,27.76828,47.737798;3178177.384868,60785544.757273,27.782693,52.364255;3491562.688131,91453371.980586,28.760406,64.937318;1043211.591284,43689464.556871,28.369326,44.413816
2;919730.283917,41104104.078024,27.897853,42.394016;2023544.056439,50355294.035671,27.768283,47.737803;3178177.448285,60785548.810485,27.782694,52.364258;3491562.786674,91453381.127387,28.760408,64.937323;1043211.679735,43689469.454906,28.369328,44.41382
0;919730.455109,41104111.97616,27.897856,42.394021;2023544.262766,50355304.447009,27.768285,47.737809;3178177.545866,60785553.915781,27.782695,52.364261;3491563.103217,91453389.826013,28.760409,64.937328;1043211.861723,43689475.331955,28.369329,44.413824
1;919731.283556,41104127.435072,27.897855,42.394029;2023544.966293,50355325.141713,27.768284,47.737818;3178178.257284,60785562.295485,27.782696,52.364265;3491564.025733,91453407.904601,28.76041,64.937335;1043212.699984,43689484.002165,28.369329,44.413829
0;919731.447989,41104135.198579,27.897856,42.394034;2023545.302396,50355338.166975,27.768286,47.737826;3178178.504887,60785569.724722,27.782696,52.364269;3491564.316112,91453420.535029,28.760411,64.937342;1043212.974001,43689490.980796,28.369331,44.413834
1;919731.489038,41104141.868939,27.897858,42.394038;2023545.414302,50355348.067732,27.768288,47.737832;3178178.678317,60785575.095895,27.782697,52.364272;3491564.406007,91453430.844326,28.760413,64.937347;1043213.013513,43689496.220954,28.369332,44.413837
0;919731.79108,41104152.375266,27.89786,42.394045;2023545.728851,50355362.565388,27.768291,47.73784;3178178.890656,60785582.070121,27.782698,52.364276;3491564.625911,91453442.387645,28.760415,64.937353;1043213.140096,43689504.02343,28.369333,44.413842
0;919731.99846,41104155.955134,27.897861,42.394048;2023546.202958,50355367.505621,27.768292,47.737844;3178179.151675,60785586.753483,27.782699,52.364278;3491564.97169,91453450.464525,28.760415,64.937357;1043213.335967,43689509.43886,28.369334,44.413845
1;919732.0276,41104160.012729,27.897863,42.394051;2023546.278341,50355374.113305,27.768294,47.737849;3178179.201467,60785589.516121,27.782699,52.36428;3491564.996828,91453458.278818,28.760417,64.937362;1043213.391745,43689514.045185,28.369336,44.413849
0;919732.400293,41104180.787491,27.897876,42.394074;2023546.662302,50355405.146505,27.768308,47.737878;3178179.287852,60785602.648389,27.782704,52.364291;3491565.162659,91453490.167888,28.760427,64.937387;1043213.506676,43689528.686247,28.369343,44.413864
2;919732.778989,41104190.285921,27.897878,42.394081;2023547.127496,50355416.593128,27.768311,47.737885;3178179.497664,60785609.616538,27.782705,52.364295;3491565.361056,91453499.697396,28.760429,64.937393;1043213.742578,43689534.306324,28.369345,44.413868
0;919733.35942,41104197.437409,27.897879,42.394085;2023548.056967,50355428.699144,27.768312,47.737892;3178179.910241,60785615.356571,27.782706,52.364297;3491565.945135,91453510.940614,28.76043,64.937398;1043214.320814,43689542.548431,28.369346,44.413872
1;919733.509942,41104203.558403,27.89788,42.394089;2023548.479063,50355438.754022,27.768312,47.737898;3178180.016088,60785619.323851,27.782707,52.3643;3491566.276814,91453517.441579,28.760431,64.937402;1043214.436119,43689546.037041,28.369347,44.413875
0;919734.352719,41104249.277967,27.897898,42.394129;2023550.332169,50355503.261462,27.768334,47.737949;3178180.334175,60785641.227595,27.782713,52.364316;3491567.18394,91453576.786144,28.760446,64.937443;1043214.893287,43689570.616565,28.36936,44.4139
2;919734.816031,41104255.839681,27.897901,42.394135;2023550.940115,50355513.73013,27.768337,47.737957;3178180.483603,60785647.213402,27.782715,52.36432;3491567.496003,91453589.416036,28.760449,64.93745;1043215.004064,43689576.323692,28.369363,44.413905
0;919735.128363,41104263.586153,27.897904,42.394141;2023551.2633,50355526.457297,27.76834,47.737965;3178180.94398,60785654.555495,27.782716,52.364324;3491568.048235,91453600.995226,28.760451,64.937457;1043215.560237,43689585.222758,28.369364,44.413911
0;919735.495017,41104272.506319,27.897905,42.394147;2023551.664807,50355544.56114,27.768341,47.737974;3178181.110115,60785662.977132,27.782716,52.364328;3491568.109472,91453615.460586,28.760452,64.937463;1043215.609086,43689593.868798,28.369365,44.413916
1;919735.840152,41104279.595202,27.897907,42.394152;2023551.945837,50355553.320718,27.768343,47.73798;3178181.330353,60785669.618118,27.782717,52.364332;3491568.324048,91453631.095288,28.760453,64.93747;1043215.762931,43689602.884211,28.369367,44.413921
