Estimulo;C1;C2;C3;C4;C5
2;339252.020489,24417399.570509,32.554566,36.023557;828025.979748,35040840.354814,29.76359,40.741371;406844.858751,24232634.049664,32.990883,36.288769;927614.08399,33218387.562979,30.64212,40.590171;794998.999122,37140299.404258,29.942997,42.154731
0;339252.082949,24417412.525057,32.554566,36.023567;828027.226533,35040900.432723,29.763599,40.741413;406847.975363,24232777.257337,32.990884,36.28888;927617.230616,33218552.99709,30.642135,40.590285;794999.280716,37140324.174343,29.942999,42.154747
0;339252.252988,24417431.861642,32.554567,36.02358;828027.514413,35041002.959098,29.76361,40.741475;406848.533872,24233023.461883,32.990878,36.289038;927617.619191,33218812.508787,30.642153,40.590439;794999.395567,37140360.134623,29.943003,42.154768
1;339253.514298,24417451.776191,32.554567,36.023595;828030.56984,35041119.248254,29.763616,40.741543;406854.683155,24233293.414955,32.990858,36.289209;927623.297451,33219109.586138,30.642157,40.590609;795000.920185,37140406.669282,29.943004,42.154794
0;339255.628239,24417466.135428,32.554568,36.023609;828035.657752,35041167.980311,29.763635,40.741591;406867.291335,24233404.452182,32.990882,36.289324;927636.39294,33219227.74954,30.642196,40.590725;795004.146842,37140428.909103,29.943009,42.154814
4;339255.872267,24417478.388698,32.554568,36.023619;828036.704936,35041220.777617,29.763639,40.741628;406869.692237,24233523.178368,32.990875,36.289414;927639.20574,33219346.230836,30.642203,40.59081;795004.615804,37140449.950123,29.943011,42.154828
0;339256.50338,24417492.508312,32.554568,36.023631;828036.946733,35041290.047275,29.763651,40.741679;406870.111435,24233678.103843,32.990885,36.289538;927640.005937,33219512.434292,30.642227,40.590934;795004.903852,37140472.645211,29.943015,42.154845
2;339256.555059,24417506.740503,32.554573,36.023649;828037.28455,35041362.92921,29.763681,40.741761;406870.932472,24233859.692929,32.990915,36.289744;927640.705245,33219707.301885,30.642285,40.59114;795005.180191,37140500.977088,29.943025,42.154875
0;339257.329964,24417540.330453,32.554569,36.023669;828040.004437,35041473.491608,29.763686,40.741827;406876.589029,24234099.654527,32.990897,36.289905;927646.240143,33219963.034965,30.642291,40.591298;795006.59129,37140546.250259,29.943026,42.154901
4;339257.440739,24417554.943358,32.554568,36.023678;828040.304997,35041515.202265,29.763688,40.741854;406877.178878,24234184.466827,32.990892,36.289968;927646.831562,33220057.931107,30.642295,40.591363;795006.727459,37140563.26267,29.943027,42.154912
0;339257.623799,24417564.440019,32.55457,36.023687;828040.999799,35041568.721683,29.763702,40.741897;406878.672239,24234320.10048,32.990904,36.290081;927648.329524,33220210.516438,30.642321,40.591478;795006.95312,37140585.948796,29.943031,42.154929
0;339258.9023,24417584.544661,32.554569,36.023703;828042.228048,35041639.054358,29.763715,40.741952;406880.835705,24234478.353496,32.990908,36.290215;927650.266059,33220382.980377,30.642344,40.591612;795007.999209,37140618.805152,29.943033,42.15495
3;339258.937087,24417596.521031,32.554572,36.023716;828042.397135,35041690.473304,29.763739,40.742006;406881.393991,24234603.617885,32.990942,36.290349;927650.869953,33220522.086817,30.642393,40.591749;795008.194993,37140641.075789,29.943041,42.154971
0;339259.268558,24417643.946723,32.554568,36.023742;828042.467415,35041757.180983,29.763749,40.742053;406881.470492,24234731.65694,32.990948,36.290451;927650.921451,33220657.872435,30.642414,40.59185;795008.27083,37140664.617741,29.943045,42.154988
1;339259.284229,24417650.266064,32.554569,36.023748;828043.672379,35041789.039805,29.763754,40.742076;406884.333246,24234808.148754,32.990948,36.290513;927653.904637,33220742.129768,30.642423,40.591914;795008.829414,37140680.857699,29.943046,42.154999
0;339261.118819,24417679.017664,32.554569,36.023771;828046.45969,35041869.633695,29.763781,40.742149;406889.59414,24234982.347811,32.990985,36.290686;927659.862341,33220930.483336,30.64248,40.592088;795010.972642,37140710.660017,29.943055,42.155026
3;339261.133697,24417695.645407,32.554571,36.023786;828046.942387,35041942.886238,29.7638,40.742213;406890.820296,24235156.271632,32.990998,36.290842;927661.095186,33221115.90809,30.642516,40.592245;795011.154123,37140738.616053,29.943061,42.15505
0;339261.82479,24417719.001325,32.554572,36.023805;828047.939291,35042012.082259,29.763825,40.742277;406892.980836,24235308.394441,32.991034,36.290998;927663.194802,33221284.742965,30.64257,40.592403;795012.225633,37140769.534705,29.943068,42.155074
3;339262.197708,24417750.755026,32.554567,36.023822;828048.596033,35042051.874974,29.76383,40.742304;406893.57303,24235383.425649,32.991033,36.291054;927663.852638,33221363.830848,30.642578,40.592459;795012.620618,37140784.695149,29.94307,42.155085
0;339262.363344,24417765.370026,32.55457,36.023838;828048.859725,35042127.784162,29.763848,40.742369;406894.11059,24235560.471668,32.99105,36.291217;927664.498352,33221557.630512,30.642615,40.592623;795012.785879,37140818.467799,29.943077,42.155113
0;339262.396286,24417792.094316,32.554569,36.023853;828049.459952,35042185.380707,29.763858,40.742408;406895.737139,24235686.994918,32.991056,36.291314;927666.064265,33221692.181783,30.642634,40.592718;795013.078768,37140848.289181,29.94308,42.155131
3;339262.639265,24417808.108601,32.55457,36.023866;828050.301316,35042260.712802,29.763872,40.742466;406898.276952,24235856.742209,32.991062,36.291458;927668.4213,33221882.756811,30.64266,40.592865;795013.867663,37140893.584582,29.943088,42.155165
0;339263.151818,24417830.155974,32.554572,36.023882;828053.054292,35042312.700504,29.763886,40.742513;406904.474809,24235980.071293,32.991071,36.291572;927674.989844,33222019.490305,30.642685,40.592983;795015.221574,37140922.727102,29.943094,42.15519
